id,emotion,original_pred,ko_pred,changed,layer,act_type,knockout_type
A-vigilance-07,vigilance,anxiety,anxiety,false,0,m,zero
A-vigilance-08,vigilance,anticipation,anticipation,false,0,m,zero
A-vigilance-09,vigilance,anxiety,anxiety,false,0,m,zero
A-vigilance-10,vigilance,anxiety,anxiety,false,0,m,zero
A-admiration-01,admiration,surprise,surprise,false,1,m,zero
A-admiration-02,admiration,relief,relief,false,1,m,zero
A-admiration-03,admiration,relief,relief,false,1,m,zero
A-admiration-04,admiration,trust,trust,false,1,m,zero
A-admiration-05,admiration,relief,relief,false,1,m,zero
A-admiration-06,admiration,relief,relief,false,1,m,zero
A-admiration-07,admiration,relief,relief,false,1,m,zero
A-admiration-08,admiration,trust,trust,false,1,m,zero
A-admiration-09,admiration,betrayal,betrayal,false,1,m,zero
A-admiration-10,admiration,relief,relief,false,1,m,zero
A-amazement-01,amazement,surprise,surprise,false,1,m,zero
A-amazement-02,amazement,surprise,surprise,false,1,m,zero
A-amazement-03,amazement,surprise,surprise,false,1,m,zero
A-amazement-04,amazement,surprise,surprise,false,1,m,zero
A-amazement-05,amazement,surprise,surprise,false,1,m,zero
A-amazement-06,amazement,confusion,confusion,false,1,m,zero
A-amazement-07,amazement,surprise,surprise,false,1,m,zero
A-amazement-08,amazement,surprise,surprise,false,1,m,zero
A-amazement-09,amazement,surprise,surprise,false,1,m,zero
A-amazement-10,amazement,surprise,surprise,false,1,m,zero
A-ecstasy-01,ecstasy,pride,pride,false,1,m,zero
A-ecstasy-02,ecstasy,relief,relief,false,1,m,zero
A-ecstasy-03,ecstasy,happiness,happiness,false,1,m,zero
A-ecstasy-04,ecstasy,joy,joy,false,1,m,zero
A-ecstasy-05,ecstasy,joy,joy,false,1,m,zero
A-ecstasy-06,ecstasy,pride,pride,false,1,m,zero
A-ecstasy-07,ecstasy,pride,pride,false,1,m,zero
A-ecstasy-08,ecstasy,joy,joy,false,1,m,zero
A-ecstasy-09,ecstasy,excitement,excitement,false,1,m,zero
A-ecstasy-10,ecstasy,joy,joy,false,1,m,zero
A-grief-01,grief,sadness,sadness,false,1,m,zero
A-grief-02,grief,sadness,sadness,false,1,m,zero
A-grief-03,grief,grief,grief,false,1,m,zero
A-grief-04,grief,fear,fear,false,1,m,zero
A-grief-05,grief,grief,grief,false,1,m,zero
A-grief-06,grief,sadness,sadness,false,1,m,zero
A-grief-07,grief,sadness,sadness,false,1,m,zero
A-grief-08,grief,sadness,sadness,false,1,m,zero
A-grief-09,grief,sadness,sadness,false,1,m,zero
A-grief-10,grief,sadness,sadness,false,1,m,zero
A-loathing-01,loathing,disgust,disgust,false,1,m,zero
A-loathing-02,loathing,disappointment,disappointment,false,1,m,zero
A-loathing-03,loathing,anger,anger,false,1,m,zero
A-loathing-04,loathing,disgust,disgust,false,1,m,zero
A-loathing-05,loathing,disgust,disgust,false,1,m,zero
A-loathing-06,loathing,disgust,disgust,false,1,m,zero
A-loathing-07,loathing,anger,anger,false,1,m,zero
A-loathing-08,loathing,disgust,disgust,false,1,m,zero
A-loathing-09,loathing,disgust,disgust,false,1,m,zero
A-loathing-10,loathing,frustration,frustration,false,1,m,zero
A-rage-01,rage,anger,anger,false,1,m,zero
A-rage-02,rage,anger,anger,false,1,m,zero
A-rage-03,rage,anger,anger,false,1,m,zero
A-rage-04,rage,anger,anger,false,1,m,zero
A-rage-05,rage,anger,anger,false,1,m,zero
A-rage-06,rage,anger,anger,false,1,m,zero
A-rage-07,rage,anger,anger,false,1,m,zero
A-rage-08,rage,anger,anger,false,1,m,zero
A-rage-09,rage,anger,anger,false,1,m,zero
A-rage-10,rage,anger,anger,false,1,m,zero
A-terror-01,terror,fear,fear,false,1,m,zero
A-terror-02,terror,fear,fear,false,1,m,zero
A-terror-03,terror,fear,fear,false,1,m,zero
A-terror-04,terror,fear,fear,false,1,m,zero
A-terror-05,terror,fear,fear,false,1,m,zero
A-terror-06,terror,fear,fear,false,1,m,zero
A-terror-07,terror,fear,fear,false,1,m,zero
A-terror-08,terror,fear,fear,false,1,m,zero
A-terror-09,terror,anxiety,anxiety,false,1,m,zero
A-terror-10,terror,fear,fear,false,1,m,zero
A-vigilance-01,vigilance,fear,fear,false,1,m,zero
A-vigilance-02,vigilance,anxiety,anxiety,false,1,m,zero
A-vigilance-03,vigilance,fear,fear,false,1,m,zero
A-vigilance-04,vigilance,anxiety,anxiety,false,1,m,zero
A-vigilance-05,vigilance,anxiety,anxiety,false,1,m,zero
A-vigilance-06,vigilance,stress,stress,false,1,m,zero
A-vigilance-07,vigilance,anxiety,anxiety,false,1,m,zero
A-vigilance-08,vigilance,anticipation,anticipation,false,1,m,zero
A-vigilance-09,vigilance,anxiety,anxiety,false,1,m,zero
A-vigilance-10,vigilance,anxiety,anxiety,false,1,m,zero
A-admiration-01,admiration,surprise,surprise,false,2,m,zero
A-admiration-02,admiration,relief,relief,false,2,m,zero
A-admiration-03,admiration,relief,relief,false,2,m,zero
A-admiration-04,admiration,trust,trust,false,2,m,zero
A-admiration-05,admiration,relief,relief,false,2,m,zero
A-admiration-06,admiration,relief,relief,false,2,m,zero
A-admiration-07,admiration,relief,relief,false,2,m,zero
A-admiration-08,admiration,trust,trust,false,2,m,zero
A-admiration-09,admiration,betrayal,betrayal,false,2,m,zero
A-admiration-10,admiration,relief,relief,false,2,m,zero
A-amazement-01,amazement,surprise,surprise,false,2,m,zero
A-amazement-02,amazement,surprise,surprise,false,2,m,zero
A-amazement-03,amazement,surprise,surprise,false,2,m,zero
A-amazement-04,amazement,surprise,surprise,false,2,m,zero
A-amazement-05,amazement,surprise,surprise,false,2,m,zero
A-amazement-06,amazement,confusion,confusion,false,2,m,zero
A-amazement-07,amazement,surprise,surprise,false,2,m,zero
A-amazement-08,amazement,surprise,surprise,false,2,m,zero
A-amazement-09,amazement,surprise,surprise,false,2,m,zero
A-amazement-10,amazement,surprise,surprise,false,2,m,zero
A-ecstasy-01,ecstasy,pride,pride,false,2,m,zero
A-ecstasy-02,ecstasy,relief,relief,false,2,m,zero
A-ecstasy-03,ecstasy,happiness,happiness,false,2,m,zero
A-ecstasy-04,ecstasy,joy,joy,false,2,m,zero
A-ecstasy-05,ecstasy,joy,joy,false,2,m,zero
A-ecstasy-06,ecstasy,pride,pride,false,2,m,zero
A-ecstasy-07,ecstasy,pride,pride,false,2,m,zero
A-ecstasy-08,ecstasy,joy,joy,false,2,m,zero
A-ecstasy-09,ecstasy,excitement,excitement,false,2,m,zero
A-ecstasy-10,ecstasy,joy,joy,false,2,m,zero
A-grief-01,grief,sadness,sadness,false,2,m,zero
A-grief-02,grief,sadness,sadness,false,2,m,zero
A-grief-03,grief,grief,grief,false,2,m,zero
A-grief-04,grief,fear,fear,false,2,m,zero
A-grief-05,grief,grief,grief,false,2,m,zero
A-grief-06,grief,sadness,sadness,false,2,m,zero
A-grief-07,grief,sadness,sadness,false,2,m,zero
A-grief-08,grief,sadness,sadness,false,2,m,zero
A-grief-09,grief,sadness,sadness,false,2,m,zero
A-grief-10,grief,sadness,sadness,false,2,m,zero
A-loathing-01,loathing,disgust,disgust,false,2,m,zero
A-loathing-02,loathing,disappointment,disappointment,false,2,m,zero
A-loathing-03,loathing,anger,anger,false,2,m,zero
A-loathing-04,loathing,disgust,disgust,false,2,m,zero
A-loathing-05,loathing,disgust,disgust,false,2,m,zero
A-loathing-06,loathing,disgust,disgust,false,2,m,zero
A-loathing-07,loathing,anger,anger,false,2,m,zero
A-loathing-08,loathing,disgust,disgust,false,2,m,zero
A-loathing-09,loathing,disgust,disgust,false,2,m,zero
A-loathing-10,loathing,frustration,frustration,false,2,m,zero
A-rage-01,rage,anger,anger,false,2,m,zero
A-rage-02,rage,anger,anger,false,2,m,zero
A-rage-03,rage,anger,anger,false,2,m,zero
A-rage-04,rage,anger,anger,false,2,m,zero
A-rage-05,rage,anger,anger,false,2,m,zero
A-rage-06,rage,anger,anger,false,2,m,zero
A-rage-07,rage,anger,anger,false,2,m,zero
A-rage-08,rage,anger,anger,false,2,m,zero
A-rage-09,rage,anger,anger,false,2,m,zero
A-rage-10,rage,anger,anger,false,2,m,zero
A-terror-01,terror,fear,fear,false,2,m,zero
A-terror-02,terror,fear,fear,false,2,m,zero
A-terror-03,terror,fear,fear,false,2,m,zero
A-terror-04,terror,fear,fear,false,2,m,zero
A-terror-05,terror,fear,fear,false,2,m,zero
A-terror-06,terror,fear,fear,false,2,m,zero
A-terror-07,terror,fear,fear,false,2,m,zero
A-terror-08,terror,fear,fear,false,2,m,zero
A-terror-09,terror,anxiety,anxiety,false,2,m,zero
A-terror-10,terror,fear,fear,false,2,m,zero
A-vigilance-01,vigilance,fear,fear,false,2,m,zero
A-vigilance-02,vigilance,anxiety,anxiety,false,2,m,zero
A-vigilance-03,vigilance,fear,fear,false,2,m,zero
A-vigilance-04,vigilance,anxiety,anxiety,false,2,m,zero
A-vigilance-05,vigilance,anxiety,anxiety,false,2,m,zero
A-vigilance-06,vigilance,stress,anxiety,true,2,m,zero
A-vigilance-07,vigilance,anxiety,anxiety,false,2,m,zero
A-vigilance-08,vigilance,anticipation,anticipation,false,2,m,zero
A-vigilance-09,vigilance,anxiety,anxiety,false,2,m,zero
A-vigilance-10,vigilance,anxiety,anxiety,false,2,m,zero
A-admiration-01,admiration,surprise,surprise,false,3,m,zero
A-admiration-02,admiration,relief,relief,false,3,m,zero
A-admiration-03,admiration,relief,relief,false,3,m,zero
A-admiration-04,admiration,trust,trust,false,3,m,zero
A-admiration-05,admiration,relief,relief,false,3,m,zero
A-admiration-06,admiration,relief,relief,false,3,m,zero
A-admiration-07,admiration,relief,relief,false,3,m,zero
A-admiration-08,admiration,trust,trust,false,3,m,zero
A-admiration-09,admiration,betrayal,betrayal,false,3,m,zero
A-admiration-10,admiration,relief,relief,false,3,m,zero
A-amazement-01,amazement,surprise,surprise,false,3,m,zero
A-amazement-02,amazement,surprise,surprise,false,3,m,zero
A-amazement-03,amazement,surprise,surprise,false,3,m,zero
A-amazement-04,amazement,surprise,surprise,false,3,m,zero
A-amazement-05,amazement,surprise,surprise,false,3,m,zero
A-amazement-06,amazement,confusion,confusion,false,3,m,zero
A-amazement-07,amazement,surprise,surprise,false,3,m,zero
A-amazement-08,amazement,surprise,surprise,false,3,m,zero
A-amazement-09,amazement,surprise,surprise,false,3,m,zero
A-amazement-10,amazement,surprise,surprise,false,3,m,zero
A-ecstasy-01,ecstasy,pride,pride,false,3,m,zero
A-ecstasy-02,ecstasy,relief,relief,false,3,m,zero
A-ecstasy-03,ecstasy,happiness,happiness,false,3,m,zero
A-ecstasy-04,ecstasy,joy,joy,false,3,m,zero
A-ecstasy-05,ecstasy,joy,joy,false,3,m,zero
A-ecstasy-06,ecstasy,pride,pride,false,3,m,zero
A-ecstasy-07,ecstasy,pride,pride,false,3,m,zero
A-ecstasy-08,ecstasy,joy,joy,false,3,m,zero
A-ecstasy-09,ecstasy,excitement,excitement,false,3,m,zero
A-ecstasy-10,ecstasy,joy,joy,false,3,m,zero
A-grief-01,grief,sadness,sadness,false,3,m,zero
A-grief-02,grief,sadness,sadness,false,3,m,zero
A-grief-03,grief,grief,grief,false,3,m,zero
A-grief-04,grief,fear,fear,false,3,m,zero
A-grief-05,grief,grief,grief,false,3,m,zero
A-grief-06,grief,sadness,sadness,false,3,m,zero
A-grief-07,grief,sadness,sadness,false,3,m,zero
A-grief-08,grief,sadness,sadness,false,3,m,zero
A-grief-09,grief,sadness,sadness,false,3,m,zero
A-grief-10,grief,sadness,sadness,false,3,m,zero
A-loathing-01,loathing,disgust,disgust,false,3,m,zero
A-loathing-02,loathing,disappointment,disappointment,false,3,m,zero
A-loathing-03,loathing,anger,anger,false,3,m,zero
A-loathing-04,loathing,disgust,disgust,false,3,m,zero
A-loathing-05,loathing,disgust,disgust,false,3,m,zero
A-loathing-06,loathing,disgust,disgust,false,3,m,zero
A-loathing-07,loathing,anger,anger,false,3,m,zero
A-loathing-08,loathing,disgust,disgust,false,3,m,zero
A-loathing-09,loathing,disgust,disgust,false,3,m,zero
A-loathing-10,loathing,frustration,frustration,false,3,m,zero
A-rage-01,rage,anger,anger,false,3,m,zero
A-rage-02,rage,anger,anger,false,3,m,zero
A-rage-03,rage,anger,anger,false,3,m,zero
A-rage-04,rage,anger,anger,false,3,m,zero
A-rage-05,rage,anger,anger,false,3,m,zero
A-rage-06,rage,anger,anger,false,3,m,zero
A-rage-07,rage,anger,anger,false,3,m,zero
A-rage-08,rage,anger,anger,false,3,m,zero
A-rage-09,rage,anger,anger,false,3,m,zero
A-rage-10,rage,anger,anger,false,3,m,zero
A-terror-01,terror,fear,fear,false,3,m,zero
A-terror-02,terror,fear,fear,false,3,m,zero
A-terror-03,terror,fear,fear,false,3,m,zero
A-terror-04,terror,fear,fear,false,3,m,zero
A-terror-05,terror,fear,fear,false,3,m,zero
A-terror-06,terror,fear,fear,false,3,m,zero
A-terror-07,terror,fear,fear,false,3,m,zero
A-terror-08,terror,fear,fear,false,3,m,zero
A-terror-09,terror,anxiety,anxiety,false,3,m,zero
A-terror-10,terror,fear,fear,false,3,m,zero
A-vigilance-01,vigilance,fear,fear,false,3,m,zero
A-vigilance-02,vigilance,anxiety,anxiety,false,3,m,zero
A-vigilance-03,vigilance,fear,fear,false,3,m,zero
A-vigilance-04,vigilance,anxiety,anxiety,false,3,m,zero
A-vigilance-05,vigilance,anxiety,anxiety,false,3,m,zero
A-vigilance-06,vigilance,stress,stress,false,3,m,zero
A-vigilance-07,vigilance,anxiety,anxiety,false,3,m,zero
A-vigilance-08,vigilance,anticipation,anticipation,false,3,m,zero
A-vigilance-09,vigilance,anxiety,anxiety,false,3,m,zero
A-vigilance-10,vigilance,anxiety,anxiety,false,3,m,zero
A-admiration-01,admiration,surprise,surprise,false,4,m,zero
A-admiration-02,admiration,relief,relief,false,4,m,zero
A-admiration-03,admiration,relief,relief,false,4,m,zero
A-admiration-04,admiration,trust,trust,false,4,m,zero
A-admiration-05,admiration,relief,relief,false,4,m,zero
A-admiration-06,admiration,relief,relief,false,4,m,zero
A-admiration-07,admiration,relief,relief,false,4,m,zero
A-admiration-08,admiration,trust,trust,false,4,m,zero
A-admiration-09,admiration,betrayal,betrayal,false,4,m,zero
A-admiration-10,admiration,relief,relief,false,4,m,zero
A-amazement-01,amazement,surprise,surprise,false,4,m,zero
A-amazement-02,amazement,surprise,surprise,false,4,m,zero
A-amazement-03,amazement,surprise,surprise,false,4,m,zero
A-amazement-04,amazement,surprise,surprise,false,4,m,zero
A-amazement-05,amazement,surprise,surprise,false,4,m,zero
A-amazement-06,amazement,confusion,confusion,false,4,m,zero
A-amazement-07,amazement,surprise,surprise,false,4,m,zero
A-amazement-08,amazement,surprise,surprise,false,4,m,zero
A-amazement-09,amazement,surprise,surprise,false,4,m,zero
A-amazement-10,amazement,surprise,surprise,false,4,m,zero
A-ecstasy-01,ecstasy,pride,pride,false,4,m,zero
A-ecstasy-02,ecstasy,relief,relief,false,4,m,zero
A-ecstasy-03,ecstasy,happiness,happiness,false,4,m,zero
A-ecstasy-04,ecstasy,joy,joy,false,4,m,zero
A-ecstasy-05,ecstasy,joy,joy,false,4,m,zero
A-ecstasy-06,ecstasy,pride,pride,false,4,m,zero
A-ecstasy-07,ecstasy,pride,pride,false,4,m,zero
A-ecstasy-08,ecstasy,joy,joy,false,4,m,zero
A-ecstasy-09,ecstasy,excitement,excitement,false,4,m,zero
A-ecstasy-10,ecstasy,joy,joy,false,4,m,zero
A-grief-01,grief,sadness,sadness,false,4,m,zero
A-grief-02,grief,sadness,sadness,false,4,m,zero
A-grief-03,grief,grief,grief,false,4,m,zero
A-grief-04,grief,fear,fear,false,4,m,zero
A-grief-05,grief,grief,grief,false,4,m,zero
A-grief-06,grief,sadness,sadness,false,4,m,zero
A-grief-07,grief,sadness,sadness,false,4,m,zero
A-grief-08,grief,sadness,sadness,false,4,m,zero
A-grief-09,grief,sadness,sadness,false,4,m,zero
A-grief-10,grief,sadness,sadness,false,4,m,zero
A-loathing-01,loathing,disgust,disgust,false,4,m,zero
A-loathing-02,loathing,disappointment,disappointment,false,4,m,zero
A-loathing-03,loathing,anger,anger,false,4,m,zero
A-loathing-04,loathing,disgust,disgust,false,4,m,zero
A-loathing-05,loathing,disgust,disgust,false,4,m,zero
A-loathing-06,loathing,disgust,disgust,false,4,m,zero
A-loathing-07,loathing,anger,anger,false,4,m,zero
A-loathing-08,loathing,disgust,disgust,false,4,m,zero
A-loathing-09,loathing,disgust,disgust,false,4,m,zero
A-loathing-10,loathing,frustration,frustration,false,4,m,zero
A-rage-01,rage,anger,anger,false,4,m,zero
A-rage-02,rage,anger,anger,false,4,m,zero
A-rage-03,rage,anger,anger,false,4,m,zero
A-rage-04,rage,anger,anger,false,4,m,zero
A-rage-05,rage,anger,anger,false,4,m,zero
A-rage-06,rage,anger,anger,false,4,m,zero
A-rage-07,rage,anger,anger,false,4,m,zero
A-rage-08,rage,anger,anger,false,4,m,zero
A-rage-09,rage,anger,anger,false,4,m,zero
A-rage-10,rage,anger,anger,false,4,m,zero
A-terror-01,terror,fear,fear,false,4,m,zero
A-terror-02,terror,fear,fear,false,4,m,zero
A-terror-03,terror,fear,fear,false,4,m,zero
A-terror-04,terror,fear,fear,false,4,m,zero
A-terror-05,terror,fear,fear,false,4,m,zero
A-terror-06,terror,fear,fear,false,4,m,zero
A-terror-07,terror,fear,fear,false,4,m,zero
A-terror-08,terror,fear,fear,false,4,m,zero
A-terror-09,terror,anxiety,fear,true,4,m,zero
A-terror-10,terror,fear,fear,false,4,m,zero
A-vigilance-01,vigilance,fear,fear,false,4,m,zero
A-vigilance-02,vigilance,anxiety,anxiety,false,4,m,zero
A-vigilance-03,vigilance,fear,fear,false,4,m,zero
A-vigilance-04,vigilance,anxiety,anxiety,false,4,m,zero
A-vigilance-05,vigilance,anxiety,anxiety,false,4,m,zero
A-vigilance-06,vigilance,stress,stress,false,4,m,zero
A-vigilance-07,vigilance,anxiety,anxiety,false,4,m,zero
A-vigilance-08,vigilance,anticipation,anticipation,false,4,m,zero
A-vigilance-09,vigilance,anxiety,anxiety,false,4,m,zero
A-vigilance-10,vigilance,anxiety,anxiety,false,4,m,zero
A-admiration-01,admiration,surprise,surprise,false,5,m,zero
A-admiration-02,admiration,relief,relief,false,5,m,zero
A-admiration-03,admiration,relief,relief,false,5,m,zero
A-admiration-04,admiration,trust,trust,false,5,m,zero
A-admiration-05,admiration,relief,relief,false,5,m,zero
A-admiration-06,admiration,relief,relief,false,5,m,zero
A-admiration-07,admiration,relief,relief,false,5,m,zero
A-admiration-08,admiration,trust,trust,false,5,m,zero
A-admiration-09,admiration,betrayal,betrayal,false,5,m,zero
A-admiration-10,admiration,relief,relief,false,5,m,zero
A-amazement-01,amazement,surprise,surprise,false,5,m,zero
A-amazement-02,amazement,surprise,surprise,false,5,m,zero
A-amazement-03,amazement,surprise,surprise,false,5,m,zero
A-amazement-04,amazement,surprise,surprise,false,5,m,zero
A-amazement-05,amazement,surprise,surprise,false,5,m,zero
A-amazement-06,amazement,confusion,confusion,false,5,m,zero
A-amazement-07,amazement,surprise,surprise,false,5,m,zero
A-amazement-08,amazement,surprise,surprise,false,5,m,zero
A-amazement-09,amazement,surprise,surprise,false,5,m,zero
A-amazement-10,amazement,surprise,surprise,false,5,m,zero
A-ecstasy-01,ecstasy,pride,pride,false,5,m,zero
A-ecstasy-02,ecstasy,relief,relief,false,5,m,zero
A-ecstasy-03,ecstasy,happiness,happiness,false,5,m,zero
A-ecstasy-04,ecstasy,joy,joy,false,5,m,zero
A-ecstasy-05,ecstasy,joy,joy,false,5,m,zero
A-ecstasy-06,ecstasy,pride,pride,false,5,m,zero
A-ecstasy-07,ecstasy,pride,pride,false,5,m,zero
A-ecstasy-08,ecstasy,joy,joy,false,5,m,zero
A-ecstasy-09,ecstasy,excitement,excitement,false,5,m,zero
A-ecstasy-10,ecstasy,joy,joy,false,5,m,zero
A-grief-01,grief,sadness,sadness,false,5,m,zero
A-grief-02,grief,sadness,sadness,false,5,m,zero
A-grief-03,grief,grief,grief,false,5,m,zero
A-grief-04,grief,fear,fear,false,5,m,zero
A-grief-05,grief,grief,grief,false,5,m,zero
A-grief-06,grief,sadness,sadness,false,5,m,zero
A-grief-07,grief,sadness,sadness,false,5,m,zero
A-grief-08,grief,sadness,sadness,false,5,m,zero
A-grief-09,grief,sadness,sadness,false,5,m,zero
A-grief-10,grief,sadness,sadness,false,5,m,zero
A-loathing-01,loathing,disgust,disgust,false,5,m,zero
A-loathing-02,loathing,disappointment,disappointment,false,5,m,zero
A-loathing-03,loathing,anger,anger,false,5,m,zero
A-loathing-04,loathing,disgust,disgust,false,5,m,zero
A-loathing-05,loathing,disgust,disgust,false,5,m,zero
A-loathing-06,loathing,disgust,disgust,false,5,m,zero
A-loathing-07,loathing,anger,anger,false,5,m,zero
A-loathing-08,loathing,disgust,disgust,false,5,m,zero
A-loathing-09,loathing,disgust,disgust,false,5,m,zero
A-loathing-10,loathing,frustration,frustration,false,5,m,zero
A-rage-01,rage,anger,anger,false,5,m,zero
A-rage-02,rage,anger,anger,false,5,m,zero
A-rage-03,rage,anger,anger,false,5,m,zero
A-rage-04,rage,anger,anger,false,5,m,zero
A-rage-05,rage,anger,anger,false,5,m,zero
A-rage-06,rage,anger,anger,false,5,m,zero
A-rage-07,rage,anger,anger,false,5,m,zero
A-rage-08,rage,anger,anger,false,5,m,zero
A-rage-09,rage,anger,anger,false,5,m,zero
A-rage-10,rage,anger,anger,false,5,m,zero
A-terror-01,terror,fear,fear,false,5,m,zero
A-terror-02,terror,fear,fear,false,5,m,zero
A-terror-03,terror,fear,fear,false,5,m,zero
A-terror-04,terror,fear,fear,false,5,m,zero
A-terror-05,terror,fear,fear,false,5,m,zero
A-terror-06,terror,fear,fear,false,5,m,zero
A-terror-07,terror,fear,fear,false,5,m,zero
A-terror-08,terror,fear,fear,false,5,m,zero
A-terror-09,terror,anxiety,anxiety,false,5,m,zero
A-terror-10,terror,fear,fear,false,5,m,zero
A-vigilance-01,vigilance,fear,fear,false,5,m,zero
A-vigilance-02,vigilance,anxiety,anxiety,false,5,m,zero
A-vigilance-03,vigilance,fear,fear,false,5,m,zero
A-vigilance-04,vigilance,anxiety,anxiety,false,5,m,zero
A-vigilance-05,vigilance,anxiety,anxiety,false,5,m,zero
A-vigilance-06,vigilance,stress,stress,false,5,m,zero
A-vigilance-07,vigilance,anxiety,anxiety,false,5,m,zero
A-vigilance-08,vigilance,anticipation,anticipation,false,5,m,zero
A-vigilance-09,vigilance,anxiety,anxiety,false,5,m,zero
A-vigilance-10,vigilance,anxiety,anxiety,false,5,m,zero
A-admiration-01,admiration,surprise,surprise,false,6,m,zero
A-admiration-02,admiration,relief,relief,false,6,m,zero
A-admiration-03,admiration,relief,relief,false,6,m,zero
A-admiration-04,admiration,trust,trust,false,6,m,zero
A-admiration-05,admiration,relief,relief,false,6,m,zero
A-admiration-06,admiration,relief,relief,false,6,m,zero
A-admiration-07,admiration,relief,relief,false,6,m,zero
A-admiration-08,admiration,trust,trust,false,6,m,zero
A-admiration-09,admiration,betrayal,betrayal,false,6,m,zero
A-admiration-10,admiration,relief,relief,false,6,m,zero
A-amazement-01,amazement,surprise,surprise,false,6,m,zero
A-amazement-02,amazement,surprise,surprise,false,6,m,zero
A-amazement-03,amazement,surprise,surprise,false,6,m,zero
A-amazement-04,amazement,surprise,surprise,false,6,m,zero
