source_id,target_id,source_emotion,target_emotion,original_pred,patched_pred,success,layer,norm_depth,act_type,stimulus_set,condition
B-ecstasy-d1-v2,B-loathing-d3-v1,ecstasy,loathing,shame,shame,false,5,0.1875,h,setb,within_set
B-ecstasy-d1-v2,B-amazement-d3-v1,ecstasy,amazement,surprise,surprise,false,5,0.1875,h,setb,within_set
B-ecstasy-d1-v2,B-admiration-d3-v1,ecstasy,admiration,pride,pride,false,5,0.1875,h,setb,within_set
B-ecstasy-d1-v2,B-vigilance-d3-v1,ecstasy,vigilance,focus,focus,false,5,0.1875,h,setb,within_set
B-loathing-d1-v2,B-rage-d3-v1,loathing,rage,shock,shock,false,5,0.1875,h,setb,within_set
B-loathing-d1-v2,B-grief-d3-v1,loathing,grief,anxiety,anxiety,false,5,0.1875,h,setb,within_set
B-loathing-d1-v2,B-terror-d3-v1,loathing,terror,fear,fear,false,5,0.1875,h,setb,within_set
B-loathing-d1-v2,B-ecstasy-d3-v1,loathing,ecstasy,excitement,excitement,false,5,0.1875,h,setb,within_set
B-loathing-d1-v2,B-amazement-d3-v1,loathing,amazement,surprise,surprise,false,5,0.1875,h,setb,within_set
B-loathing-d1-v2,B-admiration-d3-v1,loathing,admiration,pride,pride,false,5,0.1875,h,setb,within_set
B-loathing-d1-v2,B-vigilance-d3-v1,loathing,vigilance,focus,focus,false,5,0.1875,h,setb,within_set
B-amazement-d1-v2,B-rage-d3-v1,amazement,rage,shock,shock,true,5,0.1875,h,setb,within_set
B-amazement-d1-v2,B-grief-d3-v1,amazement,grief,anxiety,anxiety,false,5,0.1875,h,setb,within_set
B-amazement-d1-v2,B-terror-d3-v1,amazement,terror,fear,fear,false,5,0.1875,h,setb,within_set
B-amazement-d1-v2,B-ecstasy-d3-v1,amazement,ecstasy,excitement,excitement,false,5,0.1875,h,setb,within_set
B-amazement-d1-v2,B-loathing-d3-v1,amazement,loathing,shame,shame,false,5,0.1875,h,setb,within_set
B-amazement-d1-v2,B-admiration-d3-v1,amazement,admiration,pride,pride,false,5,0.1875,h,setb,within_set
B-amazement-d1-v2,B-vigilance-d3-v1,amazement,vigilance,focus,focus,false,5,0.1875,h,setb,within_set
B-admiration-d1-v2,B-rage-d3-v1,admiration,rage,shock,shock,false,5,0.1875,h,setb,within_set
B-admiration-d1-v2,B-grief-d3-v1,admiration,grief,anxiety,anxiety,false,5,0.1875,h,setb,within_set
B-admiration-d1-v2,B-terror-d3-v1,admiration,terror,fear,fear,false,5,0.1875,h,setb,within_set
B-admiration-d1-v2,B-ecstasy-d3-v1,admiration,ecstasy,excitement,excitement,false,5,0.1875,h,setb,within_set
B-admiration-d1-v2,B-loathing-d3-v1,admiration,loathing,shame,shame,false,5,0.1875,h,setb,within_set
B-admiration-d1-v2,B-amazement-d3-v1,admiration,amazement,surprise,surprise,false,5,0.1875,h,setb,within_set
B-admiration-d1-v2,B-vigilance-d3-v1,admiration,vigilance,focus,focus,false,5,0.1875,h,setb,within_set
B-vigilance-d1-v2,B-rage-d3-v1,vigilance,rage,shock,shock,false,5,0.1875,h,setb,within_set
B-vigilance-d1-v2,B-grief-d3-v1,vigilance,grief,anxiety,anxiety,true,5,0.1875,h,setb,within_set
B-vigilance-d1-v2,B-terror-d3-v1,vigilance,terror,fear,fear,false,5,0.1875,h,setb,within_set
B-vigilance-d1-v2,B-ecstasy-d3-v1,vigilance,ecstasy,excitement,excitement,false,5,0.1875,h,setb,within_set
B-vigilance-d1-v2,B-loathing-d3-v1,vigilance,loathing,shame,shame,false,5,0.1875,h,setb,within_set
B-vigilance-d1-v2,B-amazement-d3-v1,vigilance,amazement,surprise,surprise,false,5,0.1875,h,setb,within_set
B-vigilance-d1-v2,B-admiration-d3-v1,vigilance,admiration,pride,pride,false,5,0.1875,h,setb,within_set
B-rage-d3-v2,B-grief-d1-v1,rage,grief,grief,grief,false,11,0.375,h,setb,within_set
B-rage-d3-v2,B-terror-d1-v1,rage,terror,fear,fear,false,11,0.375,h,setb,within_set
B-rage-d3-v2,B-ecstasy-d1-v1,rage,ecstasy,relief,relief,false,11,0.375,h,setb,within_set
B-rage-d3-v2,B-loathing-d1-v1,rage,loathing,disgust,disgust,false,11,0.375,h,setb,within_set
B-rage-d3-v2,B-amazement-d1-v1,rage,amazement,awe,awe,false,11,0.375,h,setb,within_set
B-rage-d3-v2,B-admiration-d1-v1,rage,admiration,admiration,admiration,false,11,0.375,h,setb,within_set
B-rage-d3-v2,B-vigilance-d1-v1,rage,vigilance,concern,concern,false,11,0.375,h,setb,within_set
B-grief-d3-v2,B-rage-d1-v1,grief,rage,anger,anger,false,11,0.375,h,setb,within_set
B-grief-d3-v2,B-terror-d1-v1,grief,terror,fear,fear,false,11,0.375,h,setb,within_set
B-grief-d3-v2,B-ecstasy-d1-v1,grief,ecstasy,relief,relief,false,11,0.375,h,setb,within_set
B-grief-d3-v2,B-loathing-d1-v1,grief,loathing,disgust,disgust,false,11,0.375,h,setb,within_set
B-grief-d3-v2,B-amazement-d1-v1,grief,amazement,awe,awe,false,11,0.375,h,setb,within_set
B-grief-d3-v2,B-admiration-d1-v1,grief,admiration,admiration,admiration,false,11,0.375,h,setb,within_set
B-grief-d3-v2,B-vigilance-d1-v1,grief,vigilance,concern,concern,false,11,0.375,h,setb,within_set
B-terror-d3-v2,B-rage-d1-v1,terror,rage,anger,anger,false,11,0.375,h,setb,within_set
B-terror-d3-v2,B-grief-d1-v1,terror,grief,grief,grief,false,11,0.375,h,setb,within_set
B-terror-d3-v2,B-ecstasy-d1-v1,terror,ecstasy,relief,relief,false,11,0.375,h,setb,within_set
B-terror-d3-v2,B-loathing-d1-v1,terror,loathing,disgust,disgust,false,11,0.375,h,setb,within_set
B-terror-d3-v2,B-amazement-d1-v1,terror,amazement,awe,awe,false,11,0.375,h,setb,within_set
B-terror-d3-v2,B-admiration-d1-v1,terror,admiration,admiration,admiration,false,11,0.375,h,setb,within_set
B-terror-d3-v2,B-vigilance-d1-v1,terror,vigilance,concern,concern,false,11,0.375,h,setb,within_set
B-ecstasy-d3-v2,B-rage-d1-v1,ecstasy,rage,anger,anger,false,11,0.375,h,setb,within_set
B-ecstasy-d3-v2,B-grief-d1-v1,ecstasy,grief,grief,grief,false,11,0.375,h,setb,within_set
B-ecstasy-d3-v2,B-terror-d1-v1,ecstasy,terror,fear,fear,false,11,0.375,h,setb,within_set
B-ecstasy-d3-v2,B-loathing-d1-v1,ecstasy,loathing,disgust,disgust,false,11,0.375,h,setb,within_set
B-ecstasy-d3-v2,B-amazement-d1-v1,ecstasy,amazement,awe,awe,false,11,0.375,h,setb,within_set
B-ecstasy-d3-v2,B-admiration-d1-v1,ecstasy,admiration,admiration,admiration,false,11,0.375,h,setb,within_set
B-ecstasy-d3-v2,B-vigilance-d1-v1,ecstasy,vigilance,concern,concern,false,11,0.375,h,setb,within_set
B-loathing-d3-v2,B-rage-d1-v1,loathing,rage,anger,anger,false,11,0.375,h,setb,within_set
B-loathing-d3-v2,B-grief-d1-v1,loathing,grief,grief,grief,false,11,0.375,h,setb,within_set
B-loathing-d3-v2,B-terror-d1-v1,loathing,terror,fear,fear,false,11,0.375,h,setb,within_set
B-loathing-d3-v2,B-ecstasy-d1-v1,loathing,ecstasy,relief,relief,false,11,0.375,h,setb,within_set
B-loathing-d3-v2,B-amazement-d1-v1,loathing,amazement,awe,awe,false,11,0.375,h,setb,within_set
B-loathing-d3-v2,B-admiration-d1-v1,loathing,admiration,admiration,admiration,false,11,0.375,h,setb,within_set
B-loathing-d3-v2,B-vigilance-d1-v1,loathing,vigilance,concern,concern,false,11,0.375,h,setb,within_set
B-amazement-d3-v2,B-rage-d1-v1,amazement,rage,anger,anger,false,11,0.375,h,setb,within_set
B-amazement-d3-v2,B-grief-d1-v1,amazement,grief,grief,grief,false,11,0.375,h,setb,within_set
B-amazement-d3-v2,B-terror-d1-v1,amazement,terror,fear,fear,false,11,0.375,h,setb,within_set
B-amazement-d3-v2,B-ecstasy-d1-v1,amazement,ecstasy,relief,relief,false,11,0.375,h,setb,within_set
B-amazement-d3-v2,B-loathing-d1-v1,amazement,loathing,disgust,disgust,false,11,0.375,h,setb,within_set
B-amazement-d3-v2,B-admiration-d1-v1,amazement,admiration,admiration,admiration,false,11,0.375,h,setb,within_set
B-amazement-d3-v2,B-vigilance-d1-v1,amazement,vigilance,concern,concern,false,11,0.375,h,setb,within_set
B-admiration-d3-v2,B-rage-d1-v1,admiration,rage,anger,anger,false,11,0.375,h,setb,within_set
B-admiration-d3-v2,B-grief-d1-v1,admiration,grief,grief,grief,false,11,0.375,h,setb,within_set
B-admiration-d3-v2,B-terror-d1-v1,admiration,terror,fear,fear,false,11,0.375,h,setb,within_set
B-admiration-d3-v2,B-ecstasy-d1-v1,admiration,ecstasy,relief,relief,false,11,0.375,h,setb,within_set
B-admiration-d3-v2,B-loathing-d1-v1,admiration,loathing,disgust,disgust,false,11,0.375,h,setb,within_set
B-admiration-d3-v2,B-amazement-d1-v1,admiration,amazement,awe,awe,true,11,0.375,h,setb,within_set
B-admiration-d3-v2,B-vigilance-d1-v1,admiration,vigilance,concern,concern,false,11,0.375,h,setb,within_set
B-vigilance-d3-v2,B-rage-d1-v1,vigilance,rage,anger,anger,false,11,0.375,h,setb,within_set
B-vigilance-d3-v2,B-grief-d1-v1,vigilance,grief,grief,grief,false,11,0.375,h,setb,within_set
B-vigilance-d3-v2,B-terror-d1-v1,vigilance,terror,fear,fear,false,11,0.375,h,setb,within_set
B-vigilance-d3-v2,B-ecstasy-d1-v1,vigilance,ecstasy,relief,relief,false,11,0.375,h,setb,within_set
B-vigilance-d3-v2,B-loathing-d1-v1,vigilance,loathing,disgust,disgust,false,11,0.375,h,setb,within_set
B-vigilance-d3-v2,B-amazement-d1-v1,vigilance,amazement,awe,awe,false,11,0.375,h,setb,within_set
B-vigilance-d3-v2,B-admiration-d1-v1,vigilance,admiration,admiration,admiration,false,11,0.375,h,setb,within_set
B-rage-d2-v3,B-grief-d1-v4,rage,grief,grief,anger,true,16,0.5312,h,setb,within_set
B-rage-d2-v3,B-terror-d1-v4,rage,terror,anxiety,frustration,true,16,0.5312,h,setb,within_set
B-rage-d2-v3,B-ecstasy-d1-v4,rage,ecstasy,pride,anger,true,16,0.5312,h,setb,within_set
B-rage-d2-v3,B-loathing-d1-v4,rage,loathing,anger,anger,true,16,0.5312,h,setb,within_set
B-rage-d2-v3,B-amazement-d1-v4,rage,amazement,awe,anger,true,16,0.5312,h,setb,within_set
B-rage-d2-v3,B-admiration-d1-v4,rage,admiration,admiration,frustration,true,16,0.5312,h,setb,within_set
B-rage-d2-v3,B-vigilance-d1-v4,rage,vigilance,concern,frustration,true,16,0.5312,h,setb,within_set
B-grief-d2-v3,B-rage-d1-v4,grief,rage,anger,melanch,false,16,0.5312,h,setb,within_set
B-grief-d2-v3,B-terror-d1-v4,grief,terror,anxiety,melanch,false,16,0.5312,h,setb,within_set
B-grief-d2-v3,B-ecstasy-d1-v4,grief,ecstasy,pride,melanch,false,16,0.5312,h,setb,within_set
B-grief-d2-v3,B-loathing-d1-v4,grief,loathing,anger,melanch,false,16,0.5312,h,setb,within_set
B-grief-d2-v3,B-amazement-d1-v4,grief,amazement,awe,melanch,false,16,0.5312,h,setb,within_set
B-grief-d2-v3,B-admiration-d1-v4,grief,admiration,admiration,melanch,false,16,0.5312,h,setb,within_set
B-grief-d2-v3,B-vigilance-d1-v4,grief,vigilance,concern,melanch,false,16,0.5312,h,setb,within_set
B-terror-d2-v3,B-rage-d1-v4,terror,rage,anger,anxiety,true,16,0.5312,h,setb,within_set
B-terror-d2-v3,B-grief-d1-v4,terror,grief,grief,anxiety,true,16,0.5312,h,setb,within_set
B-terror-d2-v3,B-ecstasy-d1-v4,terror,ecstasy,pride,anxiety,true,16,0.5312,h,setb,within_set
B-terror-d2-v3,B-loathing-d1-v4,terror,loathing,anger,anxiety,true,16,0.5312,h,setb,within_set
B-terror-d2-v3,B-amazement-d1-v4,terror,amazement,awe,fear,true,16,0.5312,h,setb,within_set
B-terror-d2-v3,B-admiration-d1-v4,terror,admiration,admiration,anxiety,true,16,0.5312,h,setb,within_set
B-terror-d2-v3,B-vigilance-d1-v4,terror,vigilance,concern,anxiety,true,16,0.5312,h,setb,within_set
B-ecstasy-d2-v3,B-rage-d1-v4,ecstasy,rage,anger,nostalgia,false,16,0.5312,h,setb,within_set
B-ecstasy-d2-v3,B-grief-d1-v4,ecstasy,grief,grief,nostalgia,false,16,0.5312,h,setb,within_set
B-ecstasy-d2-v3,B-terror-d1-v4,ecstasy,terror,anxiety,relief,false,16,0.5312,h,setb,within_set
B-ecstasy-d2-v3,B-loathing-d1-v4,ecstasy,loathing,anger,nostalgia,false,16,0.5312,h,setb,within_set
B-ecstasy-d2-v3,B-amazement-d1-v4,ecstasy,amazement,awe,nostalgia,false,16,0.5312,h,setb,within_set
B-ecstasy-d2-v3,B-admiration-d1-v4,ecstasy,admiration,admiration,nostalgia,false,16,0.5312,h,setb,within_set
B-ecstasy-d2-v3,B-vigilance-d1-v4,ecstasy,vigilance,concern,nostalgia,false,16,0.5312,h,setb,within_set
B-loathing-d2-v3,B-rage-d1-v4,loathing,rage,anger,anxiety,false,16,0.5312,h,setb,within_set
B-loathing-d2-v3,B-grief-d1-v4,loathing,grief,grief,fear,false,16,0.5312,h,setb,within_set
B-loathing-d2-v3,B-terror-d1-v4,loathing,terror,anxiety,anxiety,false,16,0.5312,h,setb,within_set
B-loathing-d2-v3,B-ecstasy-d1-v4,loathing,ecstasy,pride,anxiety,false,16,0.5312,h,setb,within_set
B-loathing-d2-v3,B-amazement-d1-v4,loathing,amazement,awe,fear,false,16,0.5312,h,setb,within_set
B-loathing-d2-v3,B-admiration-d1-v4,loathing,admiration,admiration,anxiety,false,16,0.5312,h,setb,within_set
B-loathing-d2-v3,B-vigilance-d1-v4,loathing,vigilance,concern,anxiety,false,16,0.5312,h,setb,within_set
B-amazement-d2-v3,B-rage-d1-v4,amazement,rage,anger,relief,false,16,0.5312,h,setb,within_set
B-amazement-d2-v3,B-grief-d1-v4,amazement,grief,grief,relief,false,16,0.5312,h,setb,within_set
B-amazement-d2-v3,B-terror-d1-v4,amazement,terror,anxiety,relief,false,16,0.5312,h,setb,within_set
B-amazement-d2-v3,B-ecstasy-d1-v4,amazement,ecstasy,pride,relief,false,16,0.5312,h,setb,within_set
B-amazement-d2-v3,B-loathing-d1-v4,amazement,loathing,anger,relief,false,16,0.5312,h,setb,within_set
B-amazement-d2-v3,B-admiration-d1-v4,amazement,admiration,admiration,relief,false,16,0.5312,h,setb,within_set
B-amazement-d2-v3,B-vigilance-d1-v4,amazement,vigilance,concern,relief,false,16,0.5312,h,setb,within_set
B-admiration-d2-v3,B-rage-d1-v4,admiration,rage,anger,guilt,false,16,0.5312,h,setb,within_set
B-admiration-d2-v3,B-grief-d1-v4,admiration,grief,grief,guilt,false,16,0.5312,h,setb,within_set
B-admiration-d2-v3,B-terror-d1-v4,admiration,terror,anxiety,frustration,false,16,0.5312,h,setb,within_set
B-admiration-d2-v3,B-ecstasy-d1-v4,admiration,ecstasy,pride,guilt,false,16,0.5312,h,setb,within_set
B-admiration-d2-v3,B-loathing-d1-v4,admiration,loathing,anger,anger,false,16,0.5312,h,setb,within_set
B-admiration-d2-v3,B-amazement-d1-v4,admiration,amazement,awe,guilt,false,16,0.5312,h,setb,within_set
B-admiration-d2-v3,B-vigilance-d1-v4,admiration,vigilance,concern,guilt,false,16,0.5312,h,setb,within_set
B-vigilance-d2-v3,B-rage-d1-v4,vigilance,rage,anger,anxiety,true,16,0.5312,h,setb,within_set
B-vigilance-d2-v3,B-grief-d1-v4,vigilance,grief,grief,anxiety,true,16,0.5312,h,setb,within_set
B-vigilance-d2-v3,B-terror-d1-v4,vigilance,terror,anxiety,anxiety,true,16,0.5312,h,setb,within_set
B-vigilance-d2-v3,B-ecstasy-d1-v4,vigilance,ecstasy,pride,focus,false,16,0.5312,h,setb,within_set
B-vigilance-d2-v3,B-loathing-d1-v4,vigilance,loathing,anger,focus,false,16,0.5312,h,setb,within_set
B-vigilance-d2-v3,B-amazement-d1-v4,vigilance,amazement,awe,focus,false,16,0.5312,h,setb,within_set
B-vigilance-d2-v3,B-admiration-d1-v4,vigilance,admiration,admiration,focus,false,16,0.5312,h,setb,within_set
B-rage-d2-v2,B-grief-d2-v1,rage,grief,despair,anger,true,19,0.625,h,setb,within_set
B-rage-d2-v2,B-terror-d2-v1,rage,terror,anxiety,anger,true,19,0.625,h,setb,within_set
B-rage-d2-v2,B-ecstasy-d2-v1,rage,ecstasy,a,anger,true,19,0.625,h,setb,within_set
B-rage-d2-v2,B-loathing-d2-v1,rage,loathing,disgust,anger,true,19,0.625,h,setb,within_set
B-rage-d2-v2,B-amazement-d2-v1,rage,amazement,relief,anger,true,19,0.625,h,setb,within_set
B-rage-d2-v2,B-admiration-d2-v1,rage,admiration,guilt,anger,true,19,0.625,h,setb,within_set
B-rage-d2-v2,B-vigilance-d2-v1,rage,vigilance,anxiety,anger,true,19,0.625,h,setb,within_set
B-grief-d2-v2,B-rage-d2-v1,grief,rage,relief,melanch,false,19,0.625,h,setb,within_set
B-grief-d2-v2,B-terror-d2-v1,grief,terror,anxiety,melanch,false,19,0.625,h,setb,within_set
B-grief-d2-v2,B-ecstasy-d2-v1,grief,ecstasy,a,nostalgia,false,19,0.625,h,setb,within_set
B-grief-d2-v2,B-loathing-d2-v1,grief,loathing,disgust,melanch,false,19,0.625,h,setb,within_set
B-grief-d2-v2,B-amazement-d2-v1,grief,amazement,relief,melanch,false,19,0.625,h,setb,within_set
B-grief-d2-v2,B-admiration-d2-v1,grief,admiration,guilt,melanch,false,19,0.625,h,setb,within_set
B-grief-d2-v2,B-vigilance-d2-v1,grief,vigilance,anxiety,melanch,false,19,0.625,h,setb,within_set
B-terror-d2-v2,B-rage-d2-v1,terror,rage,relief,anxiety,true,19,0.625,h,setb,within_set
B-terror-d2-v2,B-grief-d2-v1,terror,grief,despair,anxiety,true,19,0.625,h,setb,within_set
B-terror-d2-v2,B-ecstasy-d2-v1,terror,ecstasy,a,anxiety,true,19,0.625,h,setb,within_set
B-terror-d2-v2,B-loathing-d2-v1,terror,loathing,disgust,anxiety,true,19,0.625,h,setb,within_set
B-terror-d2-v2,B-amazement-d2-v1,terror,amazement,relief,anxiety,true,19,0.625,h,setb,within_set
B-terror-d2-v2,B-admiration-d2-v1,terror,admiration,guilt,anxiety,true,19,0.625,h,setb,within_set
B-terror-d2-v2,B-vigilance-d2-v1,terror,vigilance,anxiety,anxiety,true,19,0.625,h,setb,within_set
B-ecstasy-d2-v2,B-rage-d2-v1,ecstasy,rage,relief,relief,false,19,0.625,h,setb,within_set
B-ecstasy-d2-v2,B-grief-d2-v1,ecstasy,grief,despair,relief,false,19,0.625,h,setb,within_set
B-ecstasy-d2-v2,B-terror-d2-v1,ecstasy,terror,anxiety,relief,false,19,0.625,h,setb,within_set
B-ecstasy-d2-v2,B-loathing-d2-v1,ecstasy,loathing,disgust,relief,false,19,0.625,h,setb,within_set
B-ecstasy-d2-v2,B-amazement-d2-v1,ecstasy,amazement,relief,relief,false,19,0.625,h,setb,within_set
B-ecstasy-d2-v2,B-admiration-d2-v1,ecstasy,admiration,guilt,relief,false,19,0.625,h,setb,within_set
B-ecstasy-d2-v2,B-vigilance-d2-v1,ecstasy,vigilance,anxiety,relief,false,19,0.625,h,setb,within_set
B-loathing-d2-v2,B-rage-d2-v1,loathing,rage,relief,disgust,true,19,0.625,h,setb,within_set
B-loathing-d2-v2,B-grief-d2-v1,loathing,grief,despair,disgust,true,19,0.625,h,setb,within_set
B-loathing-d2-v2,B-terror-d2-v1,loathing,terror,anxiety,disgust,true,19,0.625,h,setb,within_set
B-loathing-d2-v2,B-ecstasy-d2-v1,loathing,ecstasy,a,disgust,true,19,0.625,h,setb,within_set
B-loathing-d2-v2,B-amazement-d2-v1,loathing,amazement,relief,disgust,true,19,0.625,h,setb,within_set
B-loathing-d2-v2,B-admiration-d2-v1,loathing,admiration,guilt,disgust,true,19,0.625,h,setb,within_set
B-loathing-d2-v2,B-vigilance-d2-v1,loathing,vigilance,anxiety,disgust,true,19,0.625,h,setb,within_set
B-amazement-d2-v2,B-rage-d2-v1,amazement,rage,relief,awe,false,19,0.625,h,setb,within_set
B-amazement-d2-v2,B-grief-d2-v1,amazement,grief,despair,awe,false,19,0.625,h,setb,within_set
B-amazement-d2-v2,B-terror-d2-v1,amazement,terror,anxiety,awe,false,19,0.625,h,setb,within_set
B-amazement-d2-v2,B-ecstasy-d2-v1,amazement,ecstasy,a,awe,false,19,0.625,h,setb,within_set
B-amazement-d2-v2,B-loathing-d2-v1,amazement,loathing,disgust,awe,false,19,0.625,h,setb,within_set
B-amazement-d2-v2,B-admiration-d2-v1,amazement,admiration,guilt,pride,false,19,0.625,h,setb,within_set
B-amazement-d2-v2,B-vigilance-d2-v1,amazement,vigilance,anxiety,awe,false,19,0.625,h,setb,within_set
B-admiration-d2-v2,B-rage-d2-v1,admiration,rage,relief,compassion,false,19,0.625,h,setb,within_set
B-admiration-d2-v2,B-grief-d2-v1,admiration,grief,despair,melanch,false,19,0.625,h,setb,within_set
B-admiration-d2-v2,B-terror-d2-v1,admiration,terror,anxiety,compassion,false,19,0.625,h,setb,within_set
B-admiration-d2-v2,B-ecstasy-d2-v1,admiration,ecstasy,a,melanch,false,19,0.625,h,setb,within_set
B-admiration-d2-v2,B-loathing-d2-v1,admiration,loathing,disgust,melanch,false,19,0.625,h,setb,within_set
B-admiration-d2-v2,B-amazement-d2-v1,admiration,amazement,relief,compassion,false,19,0.625,h,setb,within_set
B-admiration-d2-v2,B-vigilance-d2-v1,admiration,vigilance,anxiety,compassion,false,19,0.625,h,setb,within_set
B-vigilance-d2-v2,B-rage-d2-v1,vigilance,rage,relief,anticipation,true,19,0.625,h,setb,within_set
B-vigilance-d2-v2,B-grief-d2-v1,vigilance,grief,despair,anticipation,true,19,0.625,h,setb,within_set
B-vigilance-d2-v2,B-terror-d2-v1,vigilance,terror,anxiety,anticipation,true,19,0.625,h,setb,within_set
B-vigilance-d2-v2,B-ecstasy-d2-v1,vigilance,ecstasy,a,anticipation,true,19,0.625,h,setb,within_set
B-vigilance-d2-v2,B-loathing-d2-v1,vigilance,loathing,disgust,anticipation,true,19,0.625,h,setb,within_set
B-vigilance-d2-v2,B-amazement-d2-v1,vigilance,amazement,relief,anticipation,true,19,0.625,h,setb,within_set
B-vigilance-d2-v2,B-admiration-d2-v1,vigilance,admiration,guilt,anticipation,true,19,0.625,h,setb,within_set
B-rage-d2-v3,B-grief-d3-v4,rage,grief,longing,anger,true,22,0.7188,h,setb,within_set
B-rage-d2-v3,B-terror-d3-v4,rage,terror,fear,anger,true,22,0.7188,h,setb,within_set
B-rage-d2-v3,B-ecstasy-d3-v4,rage,ecstasy,excitement,anger,true,22,0.7188,h,setb,within_set
B-rage-d2-v3,B-loathing-d3-v4,rage,loathing,irony,anger,true,22,0.7188,h,setb,within_set
B-rage-d2-v3,B-amazement-d3-v4,rage,amazement,surprise,anger,true,22,0.7188,h,setb,within_set
B-rage-d2-v3,B-admiration-d3-v4,rage,admiration,empathy,anger,true,22,0.7188,h,setb,within_set
B-rage-d2-v3,B-vigilance-d3-v4,rage,vigilance,alert,anger,true,22,0.7188,h,setb,within_set
B-grief-d2-v3,B-rage-d3-v4,grief,rage,fear,melanch,false,22,0.7188,h,setb,within_set
B-grief-d2-v3,B-terror-d3-v4,grief,terror,fear,melanch,false,22,0.7188,h,setb,within_set
B-grief-d2-v3,B-ecstasy-d3-v4,grief,ecstasy,excitement,melanch,false,22,0.7188,h,setb,within_set
B-grief-d2-v3,B-loathing-d3-v4,grief,loathing,irony,melanch,false,22,0.7188,h,setb,within_set
B-grief-d2-v3,B-amazement-d3-v4,grief,amazement,surprise,melanch,false,22,0.7188,h,setb,within_set
B-grief-d2-v3,B-admiration-d3-v4,grief,admiration,empathy,melanch,false,22,0.7188,h,setb,within_set
B-grief-d2-v3,B-vigilance-d3-v4,grief,vigilance,alert,melanch,false,22,0.7188,h,setb,within_set
B-terror-d2-v3,B-rage-d3-v4,terror,rage,fear,anxiety,true,22,0.7188,h,setb,within_set
B-terror-d2-v3,B-grief-d3-v4,terror,grief,longing,anxiety,true,22,0.7188,h,setb,within_set
B-terror-d2-v3,B-ecstasy-d3-v4,terror,ecstasy,excitement,anxiety,true,22,0.7188,h,setb,within_set
B-terror-d2-v3,B-loathing-d3-v4,terror,loathing,irony,anxiety,true,22,0.7188,h,setb,within_set
B-terror-d2-v3,B-amazement-d3-v4,terror,amazement,surprise,anxiety,true,22,0.7188,h,setb,within_set
B-terror-d2-v3,B-admiration-d3-v4,terror,admiration,empathy,anxiety,true,22,0.7188,h,setb,within_set
B-terror-d2-v3,B-vigilance-d3-v4,terror,vigilance,alert,anxiety,true,22,0.7188,h,setb,within_set
