source_id,target_id,source_emotion,target_emotion,original_pred,patched_pred,success,layer,norm_depth,act_type,stimulus_set,condition
B-amazement-d1-v1,B-grief-d2-v1,amazement,grief,sadness,sadness,false,7,0.1905,m,setb,within_set
B-amazement-d1-v1,B-terror-d2-v1,amazement,terror,fear,fear,false,7,0.1905,m,setb,within_set
B-amazement-d1-v1,B-ecstasy-d2-v1,amazement,ecstasy,happiness,happiness,false,7,0.1905,m,setb,within_set
B-amazement-d1-v1,B-loathing-d2-v1,amazement,loathing,fear,fear,false,7,0.1905,m,setb,within_set
B-amazement-d1-v1,B-admiration-d2-v1,amazement,admiration,anger,anger,false,7,0.1905,m,setb,within_set
B-amazement-d1-v1,B-vigilance-d2-v1,amazement,vigilance,anxiety,anxiety,false,7,0.1905,m,setb,within_set
B-admiration-d1-v1,B-rage-d2-v1,admiration,rage,anger,anger,false,7,0.1905,m,setb,within_set
B-admiration-d1-v1,B-grief-d2-v1,admiration,grief,sadness,sadness,false,7,0.1905,m,setb,within_set
B-admiration-d1-v1,B-terror-d2-v1,admiration,terror,fear,fear,false,7,0.1905,m,setb,within_set
B-admiration-d1-v1,B-ecstasy-d2-v1,admiration,ecstasy,happiness,happiness,false,7,0.1905,m,setb,within_set
B-admiration-d1-v1,B-loathing-d2-v1,admiration,loathing,fear,fear,false,7,0.1905,m,setb,within_set
B-admiration-d1-v1,B-amazement-d2-v1,admiration,amazement,fear,fear,false,7,0.1905,m,setb,within_set
B-admiration-d1-v1,B-vigilance-d2-v1,admiration,vigilance,anxiety,anxiety,false,7,0.1905,m,setb,within_set
B-vigilance-d1-v1,B-rage-d2-v1,vigilance,rage,anger,anger,false,7,0.1905,m,setb,within_set
B-vigilance-d1-v1,B-grief-d2-v1,vigilance,grief,sadness,sadness,false,7,0.1905,m,setb,within_set
B-vigilance-d1-v1,B-terror-d2-v1,vigilance,terror,fear,fear,false,7,0.1905,m,setb,within_set
B-vigilance-d1-v1,B-ecstasy-d2-v1,vigilance,ecstasy,happiness,happiness,false,7,0.1905,m,setb,within_set
B-vigilance-d1-v1,B-loathing-d2-v1,vigilance,loathing,fear,fear,false,7,0.1905,m,setb,within_set
B-vigilance-d1-v1,B-amazement-d2-v1,vigilance,amazement,fear,fear,false,7,0.1905,m,setb,within_set
B-vigilance-d1-v1,B-admiration-d2-v1,vigilance,admiration,anger,anger,false,7,0.1905,m,setb,within_set
B-rage-d1-v1,B-grief-d3-v1,rage,grief,anger,anger,true,15,0.381,m,setb,within_set
B-rage-d1-v1,B-terror-d3-v1,rage,terror,fear,fear,false,15,0.381,m,setb,within_set
B-rage-d1-v1,B-ecstasy-d3-v1,rage,ecstasy,joy,joy,false,15,0.381,m,setb,within_set
B-rage-d1-v1,B-loathing-d3-v1,rage,loathing,anger,anger,true,15,0.381,m,setb,within_set
B-rage-d1-v1,B-amazement-d3-v1,rage,amazement,pride,pride,false,15,0.381,m,setb,within_set
B-rage-d1-v1,B-admiration-d3-v1,rage,admiration,pride,pride,false,15,0.381,m,setb,within_set
B-rage-d1-v1,B-vigilance-d3-v1,rage,vigilance,anticipation,anticipation,false,15,0.381,m,setb,within_set
B-grief-d1-v1,B-rage-d3-v1,grief,rage,anger,anger,false,15,0.381,m,setb,within_set
B-grief-d1-v1,B-terror-d3-v1,grief,terror,fear,fear,false,15,0.381,m,setb,within_set
B-grief-d1-v1,B-ecstasy-d3-v1,grief,ecstasy,joy,joy,false,15,0.381,m,setb,within_set
B-grief-d1-v1,B-loathing-d3-v1,grief,loathing,anger,anger,false,15,0.381,m,setb,within_set
B-grief-d1-v1,B-amazement-d3-v1,grief,amazement,pride,pride,false,15,0.381,m,setb,within_set
B-grief-d1-v1,B-admiration-d3-v1,grief,admiration,pride,pride,false,15,0.381,m,setb,within_set
B-grief-d1-v1,B-vigilance-d3-v1,grief,vigilance,anticipation,anticipation,false,15,0.381,m,setb,within_set
B-terror-d1-v1,B-rage-d3-v1,terror,rage,anger,anger,false,15,0.381,m,setb,within_set
B-terror-d1-v1,B-grief-d3-v1,terror,grief,anger,anger,false,15,0.381,m,setb,within_set
B-terror-d1-v1,B-ecstasy-d3-v1,terror,ecstasy,joy,joy,false,15,0.381,m,setb,within_set
B-terror-d1-v1,B-loathing-d3-v1,terror,loathing,anger,anger,false,15,0.381,m,setb,within_set
B-terror-d1-v1,B-amazement-d3-v1,terror,amazement,pride,pride,false,15,0.381,m,setb,within_set
B-terror-d1-v1,B-admiration-d3-v1,terror,admiration,pride,pride,false,15,0.381,m,setb,within_set
B-terror-d1-v1,B-vigilance-d3-v1,terror,vigilance,anticipation,anticipation,false,15,0.381,m,setb,within_set
B-ecstasy-d1-v1,B-rage-d3-v1,ecstasy,rage,anger,anger,false,15,0.381,m,setb,within_set
B-ecstasy-d1-v1,B-grief-d3-v1,ecstasy,grief,anger,anger,false,15,0.381,m,setb,within_set
B-ecstasy-d1-v1,B-terror-d3-v1,ecstasy,terror,fear,fear,false,15,0.381,m,setb,within_set
B-ecstasy-d1-v1,B-loathing-d3-v1,ecstasy,loathing,anger,anger,false,15,0.381,m,setb,within_set
B-ecstasy-d1-v1,B-amazement-d3-v1,ecstasy,amazement,pride,pride,false,15,0.381,m,setb,within_set
B-ecstasy-d1-v1,B-admiration-d3-v1,ecstasy,admiration,pride,pride,false,15,0.381,m,setb,within_set
B-ecstasy-d1-v1,B-vigilance-d3-v1,ecstasy,vigilance,anticipation,anticipation,false,15,0.381,m,setb,within_set
B-loathing-d1-v1,B-rage-d3-v1,loathing,rage,anger,anger,false,15,0.381,m,setb,within_set
B-loathing-d1-v1,B-grief-d3-v1,loathing,grief,anger,anger,false,15,0.381,m,setb,within_set
B-loathing-d1-v1,B-terror-d3-v1,loathing,terror,fear,fear,false,15,0.381,m,setb,within_set
B-loathing-d1-v1,B-ecstasy-d3-v1,loathing,ecstasy,joy,joy,false,15,0.381,m,setb,within_set
B-loathing-d1-v1,B-amazement-d3-v1,loathing,amazement,pride,pride,false,15,0.381,m,setb,within_set
B-loathing-d1-v1,B-admiration-d3-v1,loathing,admiration,pride,pride,false,15,0.381,m,setb,within_set
B-loathing-d1-v1,B-vigilance-d3-v1,loathing,vigilance,anticipation,anticipation,false,15,0.381,m,setb,within_set
B-amazement-d1-v1,B-rage-d3-v1,amazement,rage,anger,anger,false,15,0.381,m,setb,within_set
B-amazement-d1-v1,B-grief-d3-v1,amazement,grief,anger,anger,false,15,0.381,m,setb,within_set
B-amazement-d1-v1,B-terror-d3-v1,amazement,terror,fear,fear,false,15,0.381,m,setb,within_set
B-amazement-d1-v1,B-ecstasy-d3-v1,amazement,ecstasy,joy,joy,false,15,0.381,m,setb,within_set
B-amazement-d1-v1,B-loathing-d3-v1,amazement,loathing,anger,anger,false,15,0.381,m,setb,within_set
B-amazement-d1-v1,B-admiration-d3-v1,amazement,admiration,pride,pride,false,15,0.381,m,setb,within_set
B-amazement-d1-v1,B-vigilance-d3-v1,amazement,vigilance,anticipation,anticipation,false,15,0.381,m,setb,within_set
B-admiration-d1-v1,B-rage-d3-v1,admiration,rage,anger,anger,false,15,0.381,m,setb,within_set
B-admiration-d1-v1,B-grief-d3-v1,admiration,grief,anger,anger,false,15,0.381,m,setb,within_set
B-admiration-d1-v1,B-terror-d3-v1,admiration,terror,fear,fear,false,15,0.381,m,setb,within_set
B-admiration-d1-v1,B-ecstasy-d3-v1,admiration,ecstasy,joy,joy,false,15,0.381,m,setb,within_set
B-admiration-d1-v1,B-loathing-d3-v1,admiration,loathing,anger,anger,false,15,0.381,m,setb,within_set
B-admiration-d1-v1,B-amazement-d3-v1,admiration,amazement,pride,pride,true,15,0.381,m,setb,within_set
B-admiration-d1-v1,B-vigilance-d3-v1,admiration,vigilance,anticipation,anticipation,false,15,0.381,m,setb,within_set
B-vigilance-d1-v1,B-rage-d3-v1,vigilance,rage,anger,anger,false,15,0.381,m,setb,within_set
B-vigilance-d1-v1,B-grief-d3-v1,vigilance,grief,anger,anger,false,15,0.381,m,setb,within_set
B-vigilance-d1-v1,B-terror-d3-v1,vigilance,terror,fear,fear,false,15,0.381,m,setb,within_set
B-vigilance-d1-v1,B-ecstasy-d3-v1,vigilance,ecstasy,joy,joy,false,15,0.381,m,setb,within_set
B-vigilance-d1-v1,B-loathing-d3-v1,vigilance,loathing,anger,anger,false,15,0.381,m,setb,within_set
B-vigilance-d1-v1,B-amazement-d3-v1,vigilance,amazement,pride,pride,false,15,0.381,m,setb,within_set
B-vigilance-d1-v1,B-admiration-d3-v1,vigilance,admiration,pride,pride,false,15,0.381,m,setb,within_set
B-rage-d2-v3,B-grief-d3-v4,rage,grief,sadness,sadness,false,22,0.5476,m,setb,within_set
B-rage-d2-v3,B-terror-d3-v4,rage,terror,fear,fear,false,22,0.5476,m,setb,within_set
B-rage-d2-v3,B-ecstasy-d3-v4,rage,ecstasy,excitement,excitement,false,22,0.5476,m,setb,within_set
B-rage-d2-v3,B-loathing-d3-v4,rage,loathing,anger,anger,true,22,0.5476,m,setb,within_set
B-rage-d2-v3,B-amazement-d3-v4,rage,amazement,surprise,surprise,false,22,0.5476,m,setb,within_set
B-rage-d2-v3,B-admiration-d3-v4,rage,admiration,compassion,compassion,false,22,0.5476,m,setb,within_set
B-rage-d2-v3,B-vigilance-d3-v4,rage,vigilance,fear,fear,false,22,0.5476,m,setb,within_set
B-grief-d2-v3,B-rage-d3-v4,grief,rage,fear,anger,false,22,0.5476,m,setb,within_set
B-grief-d2-v3,B-terror-d3-v4,grief,terror,fear,fear,false,22,0.5476,m,setb,within_set
B-grief-d2-v3,B-ecstasy-d3-v4,grief,ecstasy,excitement,excitement,false,22,0.5476,m,setb,within_set
B-grief-d2-v3,B-loathing-d3-v4,grief,loathing,anger,anger,false,22,0.5476,m,setb,within_set
B-grief-d2-v3,B-amazement-d3-v4,grief,amazement,surprise,surprise,false,22,0.5476,m,setb,within_set
B-grief-d2-v3,B-admiration-d3-v4,grief,admiration,compassion,compassion,false,22,0.5476,m,setb,within_set
B-grief-d2-v3,B-vigilance-d3-v4,grief,vigilance,fear,fear,false,22,0.5476,m,setb,within_set
B-terror-d2-v3,B-rage-d3-v4,terror,rage,fear,fear,true,22,0.5476,m,setb,within_set
B-terror-d2-v3,B-grief-d3-v4,terror,grief,sadness,sadness,false,22,0.5476,m,setb,within_set
B-terror-d2-v3,B-ecstasy-d3-v4,terror,ecstasy,excitement,excitement,false,22,0.5476,m,setb,within_set
B-terror-d2-v3,B-loathing-d3-v4,terror,loathing,anger,anger,false,22,0.5476,m,setb,within_set
B-terror-d2-v3,B-amazement-d3-v4,terror,amazement,surprise,surprise,false,22,0.5476,m,setb,within_set
B-terror-d2-v3,B-admiration-d3-v4,terror,admiration,compassion,compassion,false,22,0.5476,m,setb,within_set
B-terror-d2-v3,B-vigilance-d3-v4,terror,vigilance,fear,fear,true,22,0.5476,m,setb,within_set
B-ecstasy-d2-v3,B-rage-d3-v4,ecstasy,rage,fear,anger,false,22,0.5476,m,setb,within_set
B-ecstasy-d2-v3,B-grief-d3-v4,ecstasy,grief,sadness,sadness,false,22,0.5476,m,setb,within_set
B-ecstasy-d2-v3,B-terror-d3-v4,ecstasy,terror,fear,fear,false,22,0.5476,m,setb,within_set
B-ecstasy-d2-v3,B-loathing-d3-v4,ecstasy,loathing,anger,anger,false,22,0.5476,m,setb,within_set
B-ecstasy-d2-v3,B-amazement-d3-v4,ecstasy,amazement,surprise,surprise,false,22,0.5476,m,setb,within_set
B-ecstasy-d2-v3,B-admiration-d3-v4,ecstasy,admiration,compassion,compassion,false,22,0.5476,m,setb,within_set
B-ecstasy-d2-v3,B-vigilance-d3-v4,ecstasy,vigilance,fear,fear,false,22,0.5476,m,setb,within_set
B-loathing-d2-v3,B-rage-d3-v4,loathing,rage,fear,fear,false,22,0.5476,m,setb,within_set
B-loathing-d2-v3,B-grief-d3-v4,loathing,grief,sadness,sadness,false,22,0.5476,m,setb,within_set
B-loathing-d2-v3,B-terror-d3-v4,loathing,terror,fear,fear,false,22,0.5476,m,setb,within_set
B-loathing-d2-v3,B-ecstasy-d3-v4,loathing,ecstasy,excitement,excitement,false,22,0.5476,m,setb,within_set
B-loathing-d2-v3,B-amazement-d3-v4,loathing,amazement,surprise,surprise,false,22,0.5476,m,setb,within_set
B-loathing-d2-v3,B-admiration-d3-v4,loathing,admiration,compassion,compassion,false,22,0.5476,m,setb,within_set
B-loathing-d2-v3,B-vigilance-d3-v4,loathing,vigilance,fear,fear,false,22,0.5476,m,setb,within_set
B-amazement-d2-v3,B-rage-d3-v4,amazement,rage,fear,anger,false,22,0.5476,m,setb,within_set
B-amazement-d2-v3,B-grief-d3-v4,amazement,grief,sadness,sadness,false,22,0.5476,m,setb,within_set
B-amazement-d2-v3,B-terror-d3-v4,amazement,terror,fear,fear,false,22,0.5476,m,setb,within_set
B-amazement-d2-v3,B-ecstasy-d3-v4,amazement,ecstasy,excitement,excitement,false,22,0.5476,m,setb,within_set
B-amazement-d2-v3,B-loathing-d3-v4,amazement,loathing,anger,anger,false,22,0.5476,m,setb,within_set
B-amazement-d2-v3,B-admiration-d3-v4,amazement,admiration,compassion,compassion,false,22,0.5476,m,setb,within_set
B-amazement-d2-v3,B-vigilance-d3-v4,amazement,vigilance,fear,fear,false,22,0.5476,m,setb,within_set
B-admiration-d2-v3,B-rage-d3-v4,admiration,rage,fear,anger,false,22,0.5476,m,setb,within_set
B-admiration-d2-v3,B-grief-d3-v4,admiration,grief,sadness,sadness,false,22,0.5476,m,setb,within_set
B-admiration-d2-v3,B-terror-d3-v4,admiration,terror,fear,fear,false,22,0.5476,m,setb,within_set
B-admiration-d2-v3,B-ecstasy-d3-v4,admiration,ecstasy,excitement,excitement,false,22,0.5476,m,setb,within_set
B-admiration-d2-v3,B-loathing-d3-v4,admiration,loathing,anger,anger,false,22,0.5476,m,setb,within_set
B-admiration-d2-v3,B-amazement-d3-v4,admiration,amazement,surprise,surprise,false,22,0.5476,m,setb,within_set
B-admiration-d2-v3,B-vigilance-d3-v4,admiration,vigilance,fear,fear,false,22,0.5476,m,setb,within_set
B-vigilance-d2-v3,B-rage-d3-v4,vigilance,rage,fear,anger,false,22,0.5476,m,setb,within_set
B-vigilance-d2-v3,B-grief-d3-v4,vigilance,grief,sadness,sadness,false,22,0.5476,m,setb,within_set
B-vigilance-d2-v3,B-terror-d3-v4,vigilance,terror,fear,fear,false,22,0.5476,m,setb,within_set
B-vigilance-d2-v3,B-ecstasy-d3-v4,vigilance,ecstasy,excitement,excitement,false,22,0.5476,m,setb,within_set
B-vigilance-d2-v3,B-loathing-d3-v4,vigilance,loathing,anger,anger,false,22,0.5476,m,setb,within_set
B-vigilance-d2-v3,B-amazement-d3-v4,vigilance,amazement,surprise,surprise,false,22,0.5476,m,setb,within_set
B-vigilance-d2-v3,B-admiration-d3-v4,vigilance,admiration,compassion,compassion,false,22,0.5476,m,setb,within_set
B-rage-d2-v2,B-grief-d2-v2,rage,grief,sadness,sadness,false,26,0.6429,m,setb,within_set
B-rage-d2-v2,B-terror-d2-v2,rage,terror,fear,fear,false,26,0.6429,m,setb,within_set
B-rage-d2-v2,B-ecstasy-d2-v2,rage,ecstasy,happiness,happiness,false,26,0.6429,m,setb,within_set
B-rage-d2-v2,B-loathing-d2-v2,rage,loathing,disgust,disgust,false,26,0.6429,m,setb,within_set
B-rage-d2-v2,B-amazement-d2-v2,rage,amazement,awe,awe,false,26,0.6429,m,setb,within_set
B-rage-d2-v2,B-admiration-d2-v2,rage,admiration,sadness,sadness,false,26,0.6429,m,setb,within_set
B-rage-d2-v2,B-vigilance-d2-v2,rage,vigilance,anxiety,anxiety,false,26,0.6429,m,setb,within_set
B-grief-d2-v2,B-rage-d2-v2,grief,rage,anger,anger,false,26,0.6429,m,setb,within_set
B-grief-d2-v2,B-terror-d2-v2,grief,terror,fear,fear,false,26,0.6429,m,setb,within_set
B-grief-d2-v2,B-ecstasy-d2-v2,grief,ecstasy,happiness,happiness,false,26,0.6429,m,setb,within_set
B-grief-d2-v2,B-loathing-d2-v2,grief,loathing,disgust,disgust,false,26,0.6429,m,setb,within_set
B-grief-d2-v2,B-amazement-d2-v2,grief,amazement,awe,awe,false,26,0.6429,m,setb,within_set
B-grief-d2-v2,B-admiration-d2-v2,grief,admiration,sadness,sadness,true,26,0.6429,m,setb,within_set
B-grief-d2-v2,B-vigilance-d2-v2,grief,vigilance,anxiety,anxiety,false,26,0.6429,m,setb,within_set
B-terror-d2-v2,B-rage-d2-v2,terror,rage,anger,anger,false,26,0.6429,m,setb,within_set
B-terror-d2-v2,B-grief-d2-v2,terror,grief,sadness,sadness,false,26,0.6429,m,setb,within_set
B-terror-d2-v2,B-ecstasy-d2-v2,terror,ecstasy,happiness,happiness,false,26,0.6429,m,setb,within_set
B-terror-d2-v2,B-loathing-d2-v2,terror,loathing,disgust,disgust,false,26,0.6429,m,setb,within_set
B-terror-d2-v2,B-amazement-d2-v2,terror,amazement,awe,awe,false,26,0.6429,m,setb,within_set
B-terror-d2-v2,B-admiration-d2-v2,terror,admiration,sadness,sadness,false,26,0.6429,m,setb,within_set
B-terror-d2-v2,B-vigilance-d2-v2,terror,vigilance,anxiety,fear,true,26,0.6429,m,setb,within_set
B-ecstasy-d2-v2,B-rage-d2-v2,ecstasy,rage,anger,anger,false,26,0.6429,m,setb,within_set
B-ecstasy-d2-v2,B-grief-d2-v2,ecstasy,grief,sadness,sadness,false,26,0.6429,m,setb,within_set
B-ecstasy-d2-v2,B-terror-d2-v2,ecstasy,terror,fear,fear,false,26,0.6429,m,setb,within_set
B-ecstasy-d2-v2,B-loathing-d2-v2,ecstasy,loathing,disgust,disgust,false,26,0.6429,m,setb,within_set
B-ecstasy-d2-v2,B-amazement-d2-v2,ecstasy,amazement,awe,awe,false,26,0.6429,m,setb,within_set
B-ecstasy-d2-v2,B-admiration-d2-v2,ecstasy,admiration,sadness,sadness,false,26,0.6429,m,setb,within_set
B-ecstasy-d2-v2,B-vigilance-d2-v2,ecstasy,vigilance,anxiety,anxiety,false,26,0.6429,m,setb,within_set
B-loathing-d2-v2,B-rage-d2-v2,loathing,rage,anger,anger,false,26,0.6429,m,setb,within_set
B-loathing-d2-v2,B-grief-d2-v2,loathing,grief,sadness,sadness,false,26,0.6429,m,setb,within_set
B-loathing-d2-v2,B-terror-d2-v2,loathing,terror,fear,fear,false,26,0.6429,m,setb,within_set
B-loathing-d2-v2,B-ecstasy-d2-v2,loathing,ecstasy,happiness,happiness,false,26,0.6429,m,setb,within_set
B-loathing-d2-v2,B-amazement-d2-v2,loathing,amazement,awe,awe,false,26,0.6429,m,setb,within_set
B-loathing-d2-v2,B-admiration-d2-v2,loathing,admiration,sadness,sadness,false,26,0.6429,m,setb,within_set
B-loathing-d2-v2,B-vigilance-d2-v2,loathing,vigilance,anxiety,anxiety,false,26,0.6429,m,setb,within_set
B-amazement-d2-v2,B-rage-d2-v2,amazement,rage,anger,anger,false,26,0.6429,m,setb,within_set
B-amazement-d2-v2,B-grief-d2-v2,amazement,grief,sadness,sadness,false,26,0.6429,m,setb,within_set
B-amazement-d2-v2,B-terror-d2-v2,amazement,terror,fear,fear,false,26,0.6429,m,setb,within_set
B-amazement-d2-v2,B-ecstasy-d2-v2,amazement,ecstasy,happiness,happiness,false,26,0.6429,m,setb,within_set
B-amazement-d2-v2,B-loathing-d2-v2,amazement,loathing,disgust,disgust,false,26,0.6429,m,setb,within_set
B-amazement-d2-v2,B-admiration-d2-v2,amazement,admiration,sadness,sadness,false,26,0.6429,m,setb,within_set
B-amazement-d2-v2,B-vigilance-d2-v2,amazement,vigilance,anxiety,anxiety,false,26,0.6429,m,setb,within_set
B-admiration-d2-v2,B-rage-d2-v2,admiration,rage,anger,anger,false,26,0.6429,m,setb,within_set
B-admiration-d2-v2,B-grief-d2-v2,admiration,grief,sadness,sadness,false,26,0.6429,m,setb,within_set
B-admiration-d2-v2,B-terror-d2-v2,admiration,terror,fear,fear,false,26,0.6429,m,setb,within_set
B-admiration-d2-v2,B-ecstasy-d2-v2,admiration,ecstasy,happiness,happiness,false,26,0.6429,m,setb,within_set
B-admiration-d2-v2,B-loathing-d2-v2,admiration,loathing,disgust,disgust,false,26,0.6429,m,setb,within_set
B-admiration-d2-v2,B-amazement-d2-v2,admiration,amazement,awe,awe,true,26,0.6429,m,setb,within_set
B-admiration-d2-v2,B-vigilance-d2-v2,admiration,vigilance,anxiety,anxiety,false,26,0.6429,m,setb,within_set
B-vigilance-d2-v2,B-rage-d2-v2,vigilance,rage,anger,anger,false,26,0.6429,m,setb,within_set
B-vigilance-d2-v2,B-grief-d2-v2,vigilance,grief,sadness,sadness,false,26,0.6429,m,setb,within_set
B-vigilance-d2-v2,B-terror-d2-v2,vigilance,terror,fear,fear,false,26,0.6429,m,setb,within_set
B-vigilance-d2-v2,B-ecstasy-d2-v2,vigilance,ecstasy,happiness,happiness,false,26,0.6429,m,setb,within_set
B-vigilance-d2-v2,B-loathing-d2-v2,vigilance,loathing,disgust,disgust,false,26,0.6429,m,setb,within_set
B-vigilance-d2-v2,B-amazement-d2-v2,vigilance,amazement,awe,awe,false,26,0.6429,m,setb,within_set
B-vigilance-d2-v2,B-admiration-d2-v2,vigilance,admiration,sadness,sadness,false,26,0.6429,m,setb,within_set
B-rage-d3-v4,B-grief-d1-v4,rage,grief,sadness,sadness,false,29,0.7143,m,setb,within_set
B-rage-d3-v4,B-terror-d1-v4,rage,terror,fear,fear,false,29,0.7143,m,setb,within_set
B-rage-d3-v4,B-ecstasy-d1-v4,rage,ecstasy,pride,pride,false,29,0.7143,m,setb,within_set
B-rage-d3-v4,B-loathing-d1-v4,rage,loathing,anger,anger,true,29,0.7143,m,setb,within_set
B-rage-d3-v4,B-amazement-d1-v4,rage,amazement,fear,fear,false,29,0.7143,m,setb,within_set
B-rage-d3-v4,B-admiration-d1-v4,rage,admiration,admiration,awe,false,29,0.7143,m,setb,within_set
B-rage-d3-v4,B-vigilance-d1-v4,rage,vigilance,fear,fear,false,29,0.7143,m,setb,within_set
B-grief-d3-v4,B-rage-d1-v4,grief,rage,anger,anger,false,29,0.7143,m,setb,within_set
B-grief-d3-v4,B-terror-d1-v4,grief,terror,fear,fear,false,29,0.7143,m,setb,within_set
B-grief-d3-v4,B-ecstasy-d1-v4,grief,ecstasy,pride,pride,false,29,0.7143,m,setb,within_set
B-grief-d3-v4,B-loathing-d1-v4,grief,loathing,anger,anger,false,29,0.7143,m,setb,within_set
B-grief-d3-v4,B-amazement-d1-v4,grief,amazement,fear,fear,false,29,0.7143,m,setb,within_set
B-grief-d3-v4,B-admiration-d1-v4,grief,admiration,admiration,awe,false,29,0.7143,m,setb,within_set
B-grief-d3-v4,B-vigilance-d1-v4,grief,vigilance,fear,fear,false,29,0.7143,m,setb,within_set
B-terror-d3-v4,B-rage-d1-v4,terror,rage,anger,anger,false,29,0.7143,m,setb,within_set
B-terror-d3-v4,B-grief-d1-v4,terror,grief,sadness,sadness,false,29,0.7143,m,setb,within_set
B-terror-d3-v4,B-ecstasy-d1-v4,terror,ecstasy,pride,pride,false,29,0.7143,m,setb,within_set
B-terror-d3-v4,B-loathing-d1-v4,terror,loathing,anger,anger,false,29,0.7143,m,setb,within_set
B-terror-d3-v4,B-amazement-d1-v4,terror,amazement,fear,fear,true,29,0.7143,m,setb,within_set
B-terror-d3-v4,B-admiration-d1-v4,terror,admiration,admiration,awe,false,29,0.7143,m,setb,within_set
B-terror-d3-v4,B-vigilance-d1-v4,terror,vigilance,fear,fear,true,29,0.7143,m,setb,within_set
