source_id,target_id,source_emotion,target_emotion,original_pred,patched_pred,success,layer,norm_depth,act_type,stimulus_set,condition
B-grief-d1-v2,B-ecstasy-d3-v1,grief,ecstasy,joy,joy,false,5,0.375,m,setb,within_set
B-grief-d1-v2,B-loathing-d3-v1,grief,loathing,joy,joy,false,5,0.375,m,setb,within_set
B-grief-d1-v2,B-amazement-d3-v1,grief,amazement,joy,joy,false,5,0.375,m,setb,within_set
B-grief-d1-v2,B-admiration-d3-v1,grief,admiration,joy,joy,false,5,0.375,m,setb,within_set
B-grief-d1-v2,B-vigilance-d3-v1,grief,vigilance,joy,joy,false,5,0.375,m,setb,within_set
B-terror-d1-v2,B-rage-d3-v1,terror,rage,sadness,sadness,false,5,0.375,m,setb,within_set
B-terror-d1-v2,B-grief-d3-v1,terror,grief,surprise,sadness,false,5,0.375,m,setb,within_set
B-terror-d1-v2,B-ecstasy-d3-v1,terror,ecstasy,joy,joy,false,5,0.375,m,setb,within_set
B-terror-d1-v2,B-loathing-d3-v1,terror,loathing,joy,joy,false,5,0.375,m,setb,within_set
B-terror-d1-v2,B-amazement-d3-v1,terror,amazement,joy,joy,false,5,0.375,m,setb,within_set
B-terror-d1-v2,B-admiration-d3-v1,terror,admiration,joy,joy,false,5,0.375,m,setb,within_set
B-terror-d1-v2,B-vigilance-d3-v1,terror,vigilance,joy,joy,false,5,0.375,m,setb,within_set
B-ecstasy-d1-v2,B-rage-d3-v1,ecstasy,rage,sadness,sadness,false,5,0.375,m,setb,within_set
B-ecstasy-d1-v2,B-grief-d3-v1,ecstasy,grief,surprise,sadness,false,5,0.375,m,setb,within_set
B-ecstasy-d1-v2,B-terror-d3-v1,ecstasy,terror,fear,fear,false,5,0.375,m,setb,within_set
B-ecstasy-d1-v2,B-loathing-d3-v1,ecstasy,loathing,joy,joy,true,5,0.375,m,setb,within_set
B-ecstasy-d1-v2,B-amazement-d3-v1,ecstasy,amazement,joy,joy,true,5,0.375,m,setb,within_set
B-ecstasy-d1-v2,B-admiration-d3-v1,ecstasy,admiration,joy,joy,true,5,0.375,m,setb,within_set
B-ecstasy-d1-v2,B-vigilance-d3-v1,ecstasy,vigilance,joy,joy,true,5,0.375,m,setb,within_set
B-loathing-d1-v2,B-rage-d3-v1,loathing,rage,sadness,sadness,false,5,0.375,m,setb,within_set
B-loathing-d1-v2,B-grief-d3-v1,loathing,grief,surprise,sadness,false,5,0.375,m,setb,within_set
B-loathing-d1-v2,B-terror-d3-v1,loathing,terror,fear,fear,false,5,0.375,m,setb,within_set
B-loathing-d1-v2,B-ecstasy-d3-v1,loathing,ecstasy,joy,joy,false,5,0.375,m,setb,within_set
B-loathing-d1-v2,B-amazement-d3-v1,loathing,amazement,joy,joy,false,5,0.375,m,setb,within_set
B-loathing-d1-v2,B-admiration-d3-v1,loathing,admiration,joy,joy,false,5,0.375,m,setb,within_set
B-loathing-d1-v2,B-vigilance-d3-v1,loathing,vigilance,joy,joy,false,5,0.375,m,setb,within_set
B-amazement-d1-v2,B-rage-d3-v1,amazement,rage,sadness,sadness,false,5,0.375,m,setb,within_set
B-amazement-d1-v2,B-grief-d3-v1,amazement,grief,surprise,sadness,false,5,0.375,m,setb,within_set
B-amazement-d1-v2,B-terror-d3-v1,amazement,terror,fear,fear,false,5,0.375,m,setb,within_set
B-amazement-d1-v2,B-ecstasy-d3-v1,amazement,ecstasy,joy,joy,false,5,0.375,m,setb,within_set
B-amazement-d1-v2,B-loathing-d3-v1,amazement,loathing,joy,joy,false,5,0.375,m,setb,within_set
B-amazement-d1-v2,B-admiration-d3-v1,amazement,admiration,joy,joy,false,5,0.375,m,setb,within_set
B-amazement-d1-v2,B-vigilance-d3-v1,amazement,vigilance,joy,joy,false,5,0.375,m,setb,within_set
B-admiration-d1-v2,B-rage-d3-v1,admiration,rage,sadness,sadness,false,5,0.375,m,setb,within_set
B-admiration-d1-v2,B-grief-d3-v1,admiration,grief,surprise,sadness,false,5,0.375,m,setb,within_set
B-admiration-d1-v2,B-terror-d3-v1,admiration,terror,fear,fear,false,5,0.375,m,setb,within_set
B-admiration-d1-v2,B-ecstasy-d3-v1,admiration,ecstasy,joy,joy,false,5,0.375,m,setb,within_set
B-admiration-d1-v2,B-loathing-d3-v1,admiration,loathing,joy,joy,false,5,0.375,m,setb,within_set
B-admiration-d1-v2,B-amazement-d3-v1,admiration,amazement,joy,joy,false,5,0.375,m,setb,within_set
B-admiration-d1-v2,B-vigilance-d3-v1,admiration,vigilance,joy,joy,false,5,0.375,m,setb,within_set
B-vigilance-d1-v2,B-rage-d3-v1,vigilance,rage,sadness,sadness,false,5,0.375,m,setb,within_set
B-vigilance-d1-v2,B-grief-d3-v1,vigilance,grief,surprise,sadness,false,5,0.375,m,setb,within_set
B-vigilance-d1-v2,B-terror-d3-v1,vigilance,terror,fear,fear,false,5,0.375,m,setb,within_set
B-vigilance-d1-v2,B-ecstasy-d3-v1,vigilance,ecstasy,joy,joy,false,5,0.375,m,setb,within_set
B-vigilance-d1-v2,B-loathing-d3-v1,vigilance,loathing,joy,joy,false,5,0.375,m,setb,within_set
B-vigilance-d1-v2,B-amazement-d3-v1,vigilance,amazement,joy,joy,false,5,0.375,m,setb,within_set
B-vigilance-d1-v2,B-admiration-d3-v1,vigilance,admiration,joy,joy,false,5,0.375,m,setb,within_set
B-rage-d1-v1,B-grief-d2-v1,rage,grief,joy,sadness,false,7,0.5,m,setb,within_set
B-rage-d1-v1,B-terror-d2-v1,rage,terror,sadness,surprise,false,7,0.5,m,setb,within_set
B-rage-d1-v1,B-ecstasy-d2-v1,rage,ecstasy,joy,joy,false,7,0.5,m,setb,within_set
B-rage-d1-v1,B-loathing-d2-v1,rage,loathing,fear,fear,false,7,0.5,m,setb,within_set
B-rage-d1-v1,B-amazement-d2-v1,rage,amazement,sadness,surprise,false,7,0.5,m,setb,within_set
B-rage-d1-v1,B-admiration-d2-v1,rage,admiration,sadness,sadness,false,7,0.5,m,setb,within_set
B-rage-d1-v1,B-vigilance-d2-v1,rage,vigilance,joy,joy,false,7,0.5,m,setb,within_set
B-grief-d1-v1,B-rage-d2-v1,grief,rage,sadness,sadness,true,7,0.5,m,setb,within_set
B-grief-d1-v1,B-terror-d2-v1,grief,terror,sadness,surprise,false,7,0.5,m,setb,within_set
B-grief-d1-v1,B-ecstasy-d2-v1,grief,ecstasy,joy,joy,false,7,0.5,m,setb,within_set
B-grief-d1-v1,B-loathing-d2-v1,grief,loathing,fear,fear,false,7,0.5,m,setb,within_set
B-grief-d1-v1,B-amazement-d2-v1,grief,amazement,sadness,surprise,false,7,0.5,m,setb,within_set
B-grief-d1-v1,B-admiration-d2-v1,grief,admiration,sadness,sadness,true,7,0.5,m,setb,within_set
B-grief-d1-v1,B-vigilance-d2-v1,grief,vigilance,joy,joy,false,7,0.5,m,setb,within_set
B-terror-d1-v1,B-rage-d2-v1,terror,rage,sadness,sadness,false,7,0.5,m,setb,within_set
B-terror-d1-v1,B-grief-d2-v1,terror,grief,joy,joy,false,7,0.5,m,setb,within_set
B-terror-d1-v1,B-ecstasy-d2-v1,terror,ecstasy,joy,joy,false,7,0.5,m,setb,within_set
B-terror-d1-v1,B-loathing-d2-v1,terror,loathing,fear,fear,true,7,0.5,m,setb,within_set
B-terror-d1-v1,B-amazement-d2-v1,terror,amazement,sadness,joy,false,7,0.5,m,setb,within_set
B-terror-d1-v1,B-admiration-d2-v1,terror,admiration,sadness,sadness,false,7,0.5,m,setb,within_set
B-terror-d1-v1,B-vigilance-d2-v1,terror,vigilance,joy,joy,false,7,0.5,m,setb,within_set
B-ecstasy-d1-v1,B-rage-d2-v1,ecstasy,rage,sadness,sadness,false,7,0.5,m,setb,within_set
B-ecstasy-d1-v1,B-grief-d2-v1,ecstasy,grief,joy,joy,true,7,0.5,m,setb,within_set
B-ecstasy-d1-v1,B-terror-d2-v1,ecstasy,terror,sadness,sadness,false,7,0.5,m,setb,within_set
B-ecstasy-d1-v1,B-loathing-d2-v1,ecstasy,loathing,fear,fear,false,7,0.5,m,setb,within_set
B-ecstasy-d1-v1,B-amazement-d2-v1,ecstasy,amazement,sadness,joy,true,7,0.5,m,setb,within_set
B-ecstasy-d1-v1,B-admiration-d2-v1,ecstasy,admiration,sadness,sadness,false,7,0.5,m,setb,within_set
B-ecstasy-d1-v1,B-vigilance-d2-v1,ecstasy,vigilance,joy,joy,true,7,0.5,m,setb,within_set
B-loathing-d1-v1,B-rage-d2-v1,loathing,rage,sadness,sadness,false,7,0.5,m,setb,within_set
B-loathing-d1-v1,B-grief-d2-v1,loathing,grief,joy,sadness,false,7,0.5,m,setb,within_set
B-loathing-d1-v1,B-terror-d2-v1,loathing,terror,sadness,sadness,false,7,0.5,m,setb,within_set
B-loathing-d1-v1,B-ecstasy-d2-v1,loathing,ecstasy,joy,joy,false,7,0.5,m,setb,within_set
B-loathing-d1-v1,B-amazement-d2-v1,loathing,amazement,sadness,surprise,false,7,0.5,m,setb,within_set
B-loathing-d1-v1,B-admiration-d2-v1,loathing,admiration,sadness,sadness,false,7,0.5,m,setb,within_set
B-loathing-d1-v1,B-vigilance-d2-v1,loathing,vigilance,joy,joy,false,7,0.5,m,setb,within_set
B-amazement-d1-v1,B-rage-d2-v1,amazement,rage,sadness,sadness,false,7,0.5,m,setb,within_set
B-amazement-d1-v1,B-grief-d2-v1,amazement,grief,joy,sadness,false,7,0.5,m,setb,within_set
B-amazement-d1-v1,B-terror-d2-v1,amazement,terror,sadness,surprise,true,7,0.5,m,setb,within_set
B-amazement-d1-v1,B-ecstasy-d2-v1,amazement,ecstasy,joy,joy,false,7,0.5,m,setb,within_set
B-amazement-d1-v1,B-loathing-d2-v1,amazement,loathing,fear,fear,false,7,0.5,m,setb,within_set
B-amazement-d1-v1,B-admiration-d2-v1,amazement,admiration,sadness,sadness,false,7,0.5,m,setb,within_set
B-amazement-d1-v1,B-vigilance-d2-v1,amazement,vigilance,joy,joy,false,7,0.5,m,setb,within_set
B-admiration-d1-v1,B-rage-d2-v1,admiration,rage,sadness,sadness,false,7,0.5,m,setb,within_set
B-admiration-d1-v1,B-grief-d2-v1,admiration,grief,joy,sadness,false,7,0.5,m,setb,within_set
B-admiration-d1-v1,B-terror-d2-v1,admiration,terror,sadness,sadness,false,7,0.5,m,setb,within_set
B-admiration-d1-v1,B-ecstasy-d2-v1,admiration,ecstasy,joy,joy,false,7,0.5,m,setb,within_set
B-admiration-d1-v1,B-loathing-d2-v1,admiration,loathing,fear,fear,false,7,0.5,m,setb,within_set
B-admiration-d1-v1,B-amazement-d2-v1,admiration,amazement,sadness,joy,false,7,0.5,m,setb,within_set
B-admiration-d1-v1,B-vigilance-d2-v1,admiration,vigilance,joy,joy,false,7,0.5,m,setb,within_set
B-vigilance-d1-v1,B-rage-d2-v1,vigilance,rage,sadness,sadness,false,7,0.5,m,setb,within_set
B-vigilance-d1-v1,B-grief-d2-v1,vigilance,grief,joy,sadness,false,7,0.5,m,setb,within_set
B-vigilance-d1-v1,B-terror-d2-v1,vigilance,terror,sadness,sadness,false,7,0.5,m,setb,within_set
B-vigilance-d1-v1,B-ecstasy-d2-v1,vigilance,ecstasy,joy,joy,false,7,0.5,m,setb,within_set
B-vigilance-d1-v1,B-loathing-d2-v1,vigilance,loathing,fear,fear,false,7,0.5,m,setb,within_set
B-vigilance-d1-v1,B-amazement-d2-v1,vigilance,amazement,sadness,joy,false,7,0.5,m,setb,within_set
B-vigilance-d1-v1,B-admiration-d2-v1,vigilance,admiration,sadness,sadness,false,7,0.5,m,setb,within_set
B-rage-d2-v1,B-grief-d3-v4,rage,grief,sadness,sadness,false,9,0.625,m,setb,within_set
B-rage-d2-v1,B-terror-d3-v4,rage,terror,confusion,confusion,false,9,0.625,m,setb,within_set
B-rage-d2-v1,B-ecstasy-d3-v4,rage,ecstasy,curiosity,surprise,false,9,0.625,m,setb,within_set
B-rage-d2-v1,B-loathing-d3-v4,rage,loathing,sadness,sadness,false,9,0.625,m,setb,within_set
B-rage-d2-v1,B-amazement-d3-v4,rage,amazement,surprise,surprise,false,9,0.625,m,setb,within_set
B-rage-d2-v1,B-admiration-d3-v4,rage,admiration,joy,sadness,false,9,0.625,m,setb,within_set
B-rage-d2-v1,B-vigilance-d3-v4,rage,vigilance,surprise,surprise,false,9,0.625,m,setb,within_set
B-grief-d2-v1,B-rage-d3-v4,grief,rage,anger,anger,false,9,0.625,m,setb,within_set
B-grief-d2-v1,B-terror-d3-v4,grief,terror,confusion,confusion,false,9,0.625,m,setb,within_set
B-grief-d2-v1,B-ecstasy-d3-v4,grief,ecstasy,curiosity,surprise,false,9,0.625,m,setb,within_set
B-grief-d2-v1,B-loathing-d3-v4,grief,loathing,sadness,sadness,true,9,0.625,m,setb,within_set
B-grief-d2-v1,B-amazement-d3-v4,grief,amazement,surprise,surprise,false,9,0.625,m,setb,within_set
B-grief-d2-v1,B-admiration-d3-v4,grief,admiration,joy,joy,false,9,0.625,m,setb,within_set
B-grief-d2-v1,B-vigilance-d3-v4,grief,vigilance,surprise,surprise,false,9,0.625,m,setb,within_set
B-terror-d2-v1,B-rage-d3-v4,terror,rage,anger,anger,false,9,0.625,m,setb,within_set
B-terror-d2-v1,B-grief-d3-v4,terror,grief,sadness,sadness,false,9,0.625,m,setb,within_set
B-terror-d2-v1,B-ecstasy-d3-v4,terror,ecstasy,curiosity,surprise,false,9,0.625,m,setb,within_set
B-terror-d2-v1,B-loathing-d3-v4,terror,loathing,sadness,sadness,false,9,0.625,m,setb,within_set
B-terror-d2-v1,B-amazement-d3-v4,terror,amazement,surprise,surprise,false,9,0.625,m,setb,within_set
B-terror-d2-v1,B-admiration-d3-v4,terror,admiration,joy,joy,false,9,0.625,m,setb,within_set
B-terror-d2-v1,B-vigilance-d3-v4,terror,vigilance,surprise,surprise,false,9,0.625,m,setb,within_set
B-ecstasy-d2-v1,B-rage-d3-v4,ecstasy,rage,anger,anger,false,9,0.625,m,setb,within_set
B-ecstasy-d2-v1,B-grief-d3-v4,ecstasy,grief,sadness,sadness,false,9,0.625,m,setb,within_set
B-ecstasy-d2-v1,B-terror-d3-v4,ecstasy,terror,confusion,confusion,false,9,0.625,m,setb,within_set
B-ecstasy-d2-v1,B-loathing-d3-v4,ecstasy,loathing,sadness,sadness,false,9,0.625,m,setb,within_set
B-ecstasy-d2-v1,B-amazement-d3-v4,ecstasy,amazement,surprise,surprise,false,9,0.625,m,setb,within_set
B-ecstasy-d2-v1,B-admiration-d3-v4,ecstasy,admiration,joy,joy,true,9,0.625,m,setb,within_set
B-ecstasy-d2-v1,B-vigilance-d3-v4,ecstasy,vigilance,surprise,surprise,false,9,0.625,m,setb,within_set
B-loathing-d2-v1,B-rage-d3-v4,loathing,rage,anger,anger,false,9,0.625,m,setb,within_set
B-loathing-d2-v1,B-grief-d3-v4,loathing,grief,sadness,sadness,false,9,0.625,m,setb,within_set
B-loathing-d2-v1,B-terror-d3-v4,loathing,terror,confusion,confusion,false,9,0.625,m,setb,within_set
B-loathing-d2-v1,B-ecstasy-d3-v4,loathing,ecstasy,curiosity,surprise,false,9,0.625,m,setb,within_set
B-loathing-d2-v1,B-amazement-d3-v4,loathing,amazement,surprise,surprise,false,9,0.625,m,setb,within_set
B-loathing-d2-v1,B-admiration-d3-v4,loathing,admiration,joy,sadness,false,9,0.625,m,setb,within_set
B-loathing-d2-v1,B-vigilance-d3-v4,loathing,vigilance,surprise,surprise,false,9,0.625,m,setb,within_set
B-amazement-d2-v1,B-rage-d3-v4,amazement,rage,anger,anger,false,9,0.625,m,setb,within_set
B-amazement-d2-v1,B-grief-d3-v4,amazement,grief,sadness,sadness,false,9,0.625,m,setb,within_set
B-amazement-d2-v1,B-terror-d3-v4,amazement,terror,confusion,confusion,false,9,0.625,m,setb,within_set
B-amazement-d2-v1,B-ecstasy-d3-v4,amazement,ecstasy,curiosity,surprise,true,9,0.625,m,setb,within_set
B-amazement-d2-v1,B-loathing-d3-v4,amazement,loathing,sadness,sadness,false,9,0.625,m,setb,within_set
B-amazement-d2-v1,B-admiration-d3-v4,amazement,admiration,joy,joy,false,9,0.625,m,setb,within_set
B-amazement-d2-v1,B-vigilance-d3-v4,amazement,vigilance,surprise,surprise,true,9,0.625,m,setb,within_set
B-admiration-d2-v1,B-rage-d3-v4,admiration,rage,anger,anger,false,9,0.625,m,setb,within_set
B-admiration-d2-v1,B-grief-d3-v4,admiration,grief,sadness,sadness,false,9,0.625,m,setb,within_set
B-admiration-d2-v1,B-terror-d3-v4,admiration,terror,confusion,confusion,false,9,0.625,m,setb,within_set
B-admiration-d2-v1,B-ecstasy-d3-v4,admiration,ecstasy,curiosity,surprise,false,9,0.625,m,setb,within_set
B-admiration-d2-v1,B-loathing-d3-v4,admiration,loathing,sadness,sadness,false,9,0.625,m,setb,within_set
B-admiration-d2-v1,B-amazement-d3-v4,admiration,amazement,surprise,surprise,false,9,0.625,m,setb,within_set
B-admiration-d2-v1,B-vigilance-d3-v4,admiration,vigilance,surprise,surprise,false,9,0.625,m,setb,within_set
B-vigilance-d2-v1,B-rage-d3-v4,vigilance,rage,anger,anger,false,9,0.625,m,setb,within_set
B-vigilance-d2-v1,B-grief-d3-v4,vigilance,grief,sadness,sadness,false,9,0.625,m,setb,within_set
B-vigilance-d2-v1,B-terror-d3-v4,vigilance,terror,confusion,confusion,false,9,0.625,m,setb,within_set
B-vigilance-d2-v1,B-ecstasy-d3-v4,vigilance,ecstasy,curiosity,surprise,false,9,0.625,m,setb,within_set
B-vigilance-d2-v1,B-loathing-d3-v4,vigilance,loathing,sadness,sadness,false,9,0.625,m,setb,within_set
B-vigilance-d2-v1,B-amazement-d3-v4,vigilance,amazement,surprise,surprise,false,9,0.625,m,setb,within_set
B-vigilance-d2-v1,B-admiration-d3-v4,vigilance,admiration,joy,joy,false,9,0.625,m,setb,within_set
B-rage-d3-v4,B-grief-d2-v4,rage,grief,sadness,sadness,false,10,0.6875,m,setb,within_set
B-rage-d3-v4,B-terror-d2-v4,rage,terror,fear,fear,false,10,0.6875,m,setb,within_set
B-rage-d3-v4,B-ecstasy-d2-v4,rage,ecstasy,surprise,sadness,false,10,0.6875,m,setb,within_set
B-rage-d3-v4,B-loathing-d2-v4,rage,loathing,fear,sadness,false,10,0.6875,m,setb,within_set
B-rage-d3-v4,B-amazement-d2-v4,rage,amazement,joy,joy,false,10,0.6875,m,setb,within_set
B-rage-d3-v4,B-admiration-d2-v4,rage,admiration,sadness,sadness,false,10,0.6875,m,setb,within_set
B-rage-d3-v4,B-vigilance-d2-v4,rage,vigilance,surprise,joy,false,10,0.6875,m,setb,within_set
B-grief-d3-v4,B-rage-d2-v4,grief,rage,sadness,sadness,true,10,0.6875,m,setb,within_set
B-grief-d3-v4,B-terror-d2-v4,grief,terror,fear,fear,false,10,0.6875,m,setb,within_set
B-grief-d3-v4,B-ecstasy-d2-v4,grief,ecstasy,surprise,sadness,true,10,0.6875,m,setb,within_set
B-grief-d3-v4,B-loathing-d2-v4,grief,loathing,fear,sadness,true,10,0.6875,m,setb,within_set
B-grief-d3-v4,B-amazement-d2-v4,grief,amazement,joy,joy,false,10,0.6875,m,setb,within_set
B-grief-d3-v4,B-admiration-d2-v4,grief,admiration,sadness,sadness,true,10,0.6875,m,setb,within_set
B-grief-d3-v4,B-vigilance-d2-v4,grief,vigilance,surprise,sadness,true,10,0.6875,m,setb,within_set
B-terror-d3-v4,B-rage-d2-v4,terror,rage,sadness,sadness,false,10,0.6875,m,setb,within_set
B-terror-d3-v4,B-grief-d2-v4,terror,grief,sadness,sadness,false,10,0.6875,m,setb,within_set
B-terror-d3-v4,B-ecstasy-d2-v4,terror,ecstasy,surprise,sadness,false,10,0.6875,m,setb,within_set
B-terror-d3-v4,B-loathing-d2-v4,terror,loathing,fear,fear,true,10,0.6875,m,setb,within_set
B-terror-d3-v4,B-amazement-d2-v4,terror,amazement,joy,joy,false,10,0.6875,m,setb,within_set
B-terror-d3-v4,B-admiration-d2-v4,terror,admiration,sadness,sadness,false,10,0.6875,m,setb,within_set
B-terror-d3-v4,B-vigilance-d2-v4,terror,vigilance,surprise,confusion,false,10,0.6875,m,setb,within_set
B-ecstasy-d3-v4,B-rage-d2-v4,ecstasy,rage,sadness,surprise,false,10,0.6875,m,setb,within_set
B-ecstasy-d3-v4,B-grief-d2-v4,ecstasy,grief,sadness,sadness,false,10,0.6875,m,setb,within_set
