source_id,target_id,source_emotion,target_emotion,patched_pred,success,layer,norm_depth,act_type,condition
A-terror-02,B-ecstasy-d2-v1,terror,ecstasy,nostalgia,false,3,0.25,m,crossset_diff_emotion
A-rage-06,B-rage-d3-v4,rage,rage,anger,true,7,0.5,m,crossset_same_emotion
A-grief-06,B-grief-d3-v4,grief,grief,sadness,true,7,0.5,m,crossset_same_emotion
A-terror-06,B-terror-d3-v4,terror,terror,confusion,false,7,0.5,m,crossset_same_emotion
A-ecstasy-06,B-ecstasy-d3-v4,ecstasy,ecstasy,curiosity,false,7,0.5,m,crossset_same_emotion
A-loathing-06,B-loathing-d3-v4,loathing,loathing,anger,false,7,0.5,m,crossset_same_emotion
A-amazement-06,B-amazement-d3-v4,amazement,amazement,polit,false,7,0.5,m,crossset_same_emotion
A-admiration-06,B-admiration-d3-v4,admiration,admiration,empathy,false,7,0.5,m,crossset_same_emotion
A-vigilance-06,B-vigilance-d3-v4,vigilance,vigilance,curiosity,false,7,0.5,m,crossset_same_emotion
A-rage-06,B-grief-d3-v3,rage,grief,nostalgia,false,7,0.5,m,crossset_diff_emotion
A-rage-06,B-terror-d3-v3,rage,terror,confusion,false,7,0.5,m,crossset_diff_emotion
A-rage-06,B-ecstasy-d3-v3,rage,ecstasy,confusion,false,7,0.5,m,crossset_diff_emotion
A-rage-06,B-loathing-d3-v3,rage,loathing,anger,true,7,0.5,m,crossset_diff_emotion
A-rage-06,B-amazement-d3-v3,rage,amazement,confusion,false,7,0.5,m,crossset_diff_emotion
A-rage-06,B-admiration-d3-v3,rage,admiration,disappointment,false,7,0.5,m,crossset_diff_emotion
A-rage-06,B-vigilance-d3-v3,rage,vigilance,fear,false,7,0.5,m,crossset_diff_emotion
A-grief-06,B-rage-d3-v3,grief,rage,indifference,false,7,0.5,m,crossset_diff_emotion
A-grief-06,B-terror-d3-v3,grief,terror,fear,false,7,0.5,m,crossset_diff_emotion
A-grief-06,B-ecstasy-d3-v3,grief,ecstasy,confusion,false,7,0.5,m,crossset_diff_emotion
A-grief-06,B-loathing-d3-v3,grief,loathing,anger,false,7,0.5,m,crossset_diff_emotion
A-grief-06,B-amazement-d3-v3,grief,amazement,confusion,false,7,0.5,m,crossset_diff_emotion
A-grief-06,B-admiration-d3-v3,grief,admiration,frustration,false,7,0.5,m,crossset_diff_emotion
A-grief-06,B-vigilance-d3-v3,grief,vigilance,fear,false,7,0.5,m,crossset_diff_emotion
A-terror-06,B-rage-d3-v3,terror,rage,indifference,false,7,0.5,m,crossset_diff_emotion
A-terror-06,B-grief-d3-v3,terror,grief,nostalgia,false,7,0.5,m,crossset_diff_emotion
A-terror-06,B-ecstasy-d3-v3,terror,ecstasy,confusion,false,7,0.5,m,crossset_diff_emotion
A-rage-01,B-rage-d3-v3,rage,rage,indifference,false,9,0.625,m,crossset_same_emotion
A-grief-01,B-grief-d3-v3,grief,grief,nostalgia,false,9,0.625,m,crossset_same_emotion
A-terror-01,B-terror-d3-v3,terror,terror,fear,true,9,0.625,m,crossset_same_emotion
A-ecstasy-01,B-ecstasy-d3-v3,ecstasy,ecstasy,confusion,false,9,0.625,m,crossset_same_emotion
A-loathing-01,B-loathing-d3-v3,loathing,loathing,satisfaction,false,9,0.625,m,crossset_same_emotion
A-amazement-01,B-amazement-d3-v3,amazement,amazement,confusion,false,9,0.625,m,crossset_same_emotion
A-admiration-01,B-admiration-d3-v3,admiration,admiration,disappointment,false,9,0.625,m,crossset_same_emotion
A-vigilance-01,B-vigilance-d3-v3,vigilance,vigilance,fear,false,9,0.625,m,crossset_same_emotion
A-rage-09,B-grief-d3-v4,rage,grief,nostalgia,false,9,0.625,m,crossset_diff_emotion
A-rage-09,B-terror-d3-v4,rage,terror,curiosity,false,9,0.625,m,crossset_diff_emotion
A-rage-09,B-ecstasy-d3-v4,rage,ecstasy,curiosity,false,9,0.625,m,crossset_diff_emotion
A-rage-09,B-loathing-d3-v4,rage,loathing,anger,true,9,0.625,m,crossset_diff_emotion
A-rage-09,B-amazement-d3-v4,rage,amazement,curiosity,false,9,0.625,m,crossset_diff_emotion
A-rage-09,B-admiration-d3-v4,rage,admiration,curiosity,false,9,0.625,m,crossset_diff_emotion
A-rage-09,B-vigilance-d3-v4,rage,vigilance,curiosity,false,9,0.625,m,crossset_diff_emotion
A-grief-09,B-rage-d3-v4,grief,rage,anger,false,9,0.625,m,crossset_diff_emotion
A-grief-09,B-terror-d3-v4,grief,terror,confusion,false,9,0.625,m,crossset_diff_emotion
A-grief-09,B-ecstasy-d3-v4,grief,ecstasy,curiosity,false,9,0.625,m,crossset_diff_emotion
A-grief-09,B-loathing-d3-v4,grief,loathing,anger,false,9,0.625,m,crossset_diff_emotion
A-grief-09,B-amazement-d3-v4,grief,amazement,curiosity,false,9,0.625,m,crossset_diff_emotion
A-grief-09,B-admiration-d3-v4,grief,admiration,empathy,false,9,0.625,m,crossset_diff_emotion
A-grief-09,B-vigilance-d3-v4,grief,vigilance,curiosity,false,9,0.625,m,crossset_diff_emotion
A-terror-09,B-rage-d3-v4,terror,rage,frustration,false,9,0.625,m,crossset_diff_emotion
A-terror-09,B-grief-d3-v4,terror,grief,nostalgia,false,9,0.625,m,crossset_diff_emotion
A-terror-09,B-ecstasy-d3-v4,terror,ecstasy,curiosity,false,9,0.625,m,crossset_diff_emotion
A-rage-06,B-rage-d2-v3,rage,rage,frustration,true,10,0.6875,m,crossset_same_emotion
A-grief-06,B-grief-d2-v3,grief,grief,sadness,true,10,0.6875,m,crossset_same_emotion
A-terror-06,B-terror-d2-v3,terror,terror,fear,true,10,0.6875,m,crossset_same_emotion
A-ecstasy-06,B-ecstasy-d2-v3,ecstasy,ecstasy,nostalgia,false,10,0.6875,m,crossset_same_emotion
A-loathing-06,B-loathing-d2-v3,loathing,loathing,fear,false,10,0.6875,m,crossset_same_emotion
A-amazement-06,B-amazement-d2-v3,amazement,amazement,fear,false,10,0.6875,m,crossset_same_emotion
A-admiration-06,B-admiration-d2-v3,admiration,admiration,guilt,false,10,0.6875,m,crossset_same_emotion
A-vigilance-06,B-vigilance-d2-v3,vigilance,vigilance,fear,false,10,0.6875,m,crossset_same_emotion
A-rage-08,B-grief-d1-v4,rage,grief,relief,false,10,0.6875,m,crossset_diff_emotion
A-rage-08,B-terror-d1-v4,rage,terror,frustration,true,10,0.6875,m,crossset_diff_emotion
A-rage-08,B-ecstasy-d1-v4,rage,ecstasy,pride,false,10,0.6875,m,crossset_diff_emotion
A-rage-08,B-loathing-d1-v4,rage,loathing,sadness,false,10,0.6875,m,crossset_diff_emotion
A-rage-08,B-amazement-d1-v4,rage,amazement,relief,false,10,0.6875,m,crossset_diff_emotion
A-rage-08,B-admiration-d1-v4,rage,admiration,calm,false,10,0.6875,m,crossset_diff_emotion
A-rage-08,B-vigilance-d1-v4,rage,vigilance,relief,false,10,0.6875,m,crossset_diff_emotion
A-grief-08,B-rage-d1-v4,grief,rage,anger,false,10,0.6875,m,crossset_diff_emotion
A-grief-08,B-terror-d1-v4,grief,terror,fear,false,10,0.6875,m,crossset_diff_emotion
A-grief-08,B-ecstasy-d1-v4,grief,ecstasy,sadness,true,10,0.6875,m,crossset_diff_emotion
A-grief-08,B-loathing-d1-v4,grief,loathing,sadness,true,10,0.6875,m,crossset_diff_emotion
A-grief-08,B-amazement-d1-v4,grief,amazement,relief,false,10,0.6875,m,crossset_diff_emotion
A-grief-08,B-admiration-d1-v4,grief,admiration,sadness,true,10,0.6875,m,crossset_diff_emotion
A-grief-08,B-vigilance-d1-v4,grief,vigilance,relief,false,10,0.6875,m,crossset_diff_emotion
A-terror-08,B-rage-d1-v4,terror,rage,anxiety,true,10,0.6875,m,crossset_diff_emotion
A-terror-08,B-grief-d1-v4,terror,grief,fear,true,10,0.6875,m,crossset_diff_emotion
A-terror-08,B-ecstasy-d1-v4,terror,ecstasy,sadness,false,10,0.6875,m,crossset_diff_emotion
A-rage-06,B-rage-d3-v4,rage,rage,anger,true,11,0.75,m,crossset_same_emotion
A-grief-06,B-grief-d3-v4,grief,grief,sadness,true,11,0.75,m,crossset_same_emotion
A-terror-06,B-terror-d3-v4,terror,terror,curiosity,false,11,0.75,m,crossset_same_emotion
A-ecstasy-06,B-ecstasy-d3-v4,ecstasy,ecstasy,curiosity,false,11,0.75,m,crossset_same_emotion
A-loathing-06,B-loathing-d3-v4,loathing,loathing,anger,false,11,0.75,m,crossset_same_emotion
A-amazement-06,B-amazement-d3-v4,amazement,amazement,curiosity,false,11,0.75,m,crossset_same_emotion
A-admiration-06,B-admiration-d3-v4,admiration,admiration,curiosity,false,11,0.75,m,crossset_same_emotion
A-vigilance-06,B-vigilance-d3-v4,vigilance,vigilance,anxiety,true,11,0.75,m,crossset_same_emotion
A-rage-03,B-grief-d3-v1,rage,grief,grief,false,11,0.75,m,crossset_diff_emotion
A-rage-03,B-terror-d3-v1,rage,terror,fear,false,11,0.75,m,crossset_diff_emotion
A-rage-03,B-ecstasy-d3-v1,rage,ecstasy,joy,false,11,0.75,m,crossset_diff_emotion
A-rage-03,B-loathing-d3-v1,rage,loathing,anger,true,11,0.75,m,crossset_diff_emotion
A-rage-03,B-amazement-d3-v1,rage,amazement,frustration,true,11,0.75,m,crossset_diff_emotion
A-rage-03,B-admiration-d3-v1,rage,admiration,joy,false,11,0.75,m,crossset_diff_emotion
A-rage-03,B-vigilance-d3-v1,rage,vigilance,fear,false,11,0.75,m,crossset_diff_emotion
A-grief-03,B-rage-d3-v1,grief,rage,guilt,false,11,0.75,m,crossset_diff_emotion
A-grief-03,B-terror-d3-v1,grief,terror,fear,false,11,0.75,m,crossset_diff_emotion
A-grief-03,B-ecstasy-d3-v1,grief,ecstasy,joy,false,11,0.75,m,crossset_diff_emotion
A-grief-03,B-loathing-d3-v1,grief,loathing,shock,false,11,0.75,m,crossset_diff_emotion
A-grief-03,B-amazement-d3-v1,grief,amazement,understanding,false,11,0.75,m,crossset_diff_emotion
A-grief-03,B-admiration-d3-v1,grief,admiration,joy,false,11,0.75,m,crossset_diff_emotion
A-grief-03,B-vigilance-d3-v1,grief,vigilance,fear,false,11,0.75,m,crossset_diff_emotion
A-terror-03,B-rage-d3-v1,terror,rage,guilt,false,11,0.75,m,crossset_diff_emotion
A-terror-03,B-grief-d3-v1,terror,grief,sadness,false,11,0.75,m,crossset_diff_emotion
A-terror-03,B-ecstasy-d3-v1,terror,ecstasy,surprise,false,11,0.75,m,crossset_diff_emotion
A-rage-05,B-rage-d1-v2,rage,rage,anger,true,12,0.8125,m,crossset_same_emotion
A-grief-05,B-grief-d1-v2,grief,grief,indifference,false,12,0.8125,m,crossset_same_emotion
A-terror-05,B-terror-d1-v2,terror,terror,confusion,false,12,0.8125,m,crossset_same_emotion
A-ecstasy-05,B-ecstasy-d1-v2,ecstasy,ecstasy,sadness,false,12,0.8125,m,crossset_same_emotion
A-loathing-05,B-loathing-d1-v2,loathing,loathing,surprise,false,12,0.8125,m,crossset_same_emotion
A-amazement-05,B-amazement-d1-v2,amazement,amazement,surprise,true,12,0.8125,m,crossset_same_emotion
A-admiration-05,B-admiration-d1-v2,admiration,admiration,empathy,false,12,0.8125,m,crossset_same_emotion
A-vigilance-05,B-vigilance-d1-v2,vigilance,vigilance,fear,false,12,0.8125,m,crossset_same_emotion
A-rage-02,B-grief-d2-v2,rage,grief,anger,true,12,0.8125,m,crossset_diff_emotion
A-rage-02,B-terror-d2-v2,rage,terror,anxiety,false,12,0.8125,m,crossset_diff_emotion
A-rage-02,B-ecstasy-d2-v2,rage,ecstasy,anxiety,false,12,0.8125,m,crossset_diff_emotion
A-rage-02,B-loathing-d2-v2,rage,loathing,confusion,false,12,0.8125,m,crossset_diff_emotion
A-rage-02,B-amazement-d2-v2,rage,amazement,appreciation,false,12,0.8125,m,crossset_diff_emotion
A-rage-02,B-admiration-d2-v2,rage,admiration,sadness,false,12,0.8125,m,crossset_diff_emotion
A-rage-02,B-vigilance-d2-v2,rage,vigilance,frustration,true,12,0.8125,m,crossset_diff_emotion
A-grief-02,B-rage-d2-v2,grief,rage,anger,false,12,0.8125,m,crossset_diff_emotion
A-grief-02,B-terror-d2-v2,grief,terror,anxiety,false,12,0.8125,m,crossset_diff_emotion
A-grief-02,B-ecstasy-d2-v2,grief,ecstasy,anxiety,false,12,0.8125,m,crossset_diff_emotion
A-grief-02,B-loathing-d2-v2,grief,loathing,confusion,false,12,0.8125,m,crossset_diff_emotion
A-grief-02,B-amazement-d2-v2,grief,amazement,sadness,true,12,0.8125,m,crossset_diff_emotion
A-grief-02,B-admiration-d2-v2,grief,admiration,sadness,true,12,0.8125,m,crossset_diff_emotion
A-grief-02,B-vigilance-d2-v2,grief,vigilance,anxiety,false,12,0.8125,m,crossset_diff_emotion
A-terror-02,B-rage-d2-v2,terror,rage,regret,false,12,0.8125,m,crossset_diff_emotion
A-terror-02,B-grief-d2-v2,terror,grief,nostalgia,false,12,0.8125,m,crossset_diff_emotion
A-terror-02,B-ecstasy-d2-v2,terror,ecstasy,anxiety,true,12,0.8125,m,crossset_diff_emotion
A-rage-02,B-rage-d1-v2,rage,rage,pride,false,13,0.875,m,crossset_same_emotion
A-grief-02,B-grief-d1-v2,grief,grief,indifference,false,13,0.875,m,crossset_same_emotion
A-terror-02,B-terror-d1-v2,terror,terror,confusion,false,13,0.875,m,crossset_same_emotion
A-ecstasy-02,B-ecstasy-d1-v2,ecstasy,ecstasy,sadness,false,13,0.875,m,crossset_same_emotion
A-loathing-02,B-loathing-d1-v2,loathing,loathing,anxiety,false,13,0.875,m,crossset_same_emotion
A-amazement-02,B-amazement-d1-v2,amazement,amazement,surprise,true,13,0.875,m,crossset_same_emotion
A-admiration-02,B-admiration-d1-v2,admiration,admiration,empathy,false,13,0.875,m,crossset_same_emotion
A-vigilance-02,B-vigilance-d1-v2,vigilance,vigilance,anxiety,true,13,0.875,m,crossset_same_emotion
A-rage-01,B-grief-d2-v3,rage,grief,sadness,false,13,0.875,m,crossset_diff_emotion
A-rage-01,B-terror-d2-v3,rage,terror,anxiety,false,13,0.875,m,crossset_diff_emotion
A-rage-01,B-ecstasy-d2-v3,rage,ecstasy,sadness,false,13,0.875,m,crossset_diff_emotion
A-rage-01,B-loathing-d2-v3,rage,loathing,concern,false,13,0.875,m,crossset_diff_emotion
A-rage-01,B-amazement-d2-v3,rage,amazement,fear,false,13,0.875,m,crossset_diff_emotion
A-rage-01,B-admiration-d2-v3,rage,admiration,fear,false,13,0.875,m,crossset_diff_emotion
A-rage-01,B-vigilance-d2-v3,rage,vigilance,anxiety,false,13,0.875,m,crossset_diff_emotion
A-grief-01,B-rage-d2-v3,grief,rage,frustration,false,13,0.875,m,crossset_diff_emotion
A-grief-01,B-terror-d2-v3,grief,terror,anxiety,false,13,0.875,m,crossset_diff_emotion
A-grief-01,B-ecstasy-d2-v3,grief,ecstasy,sadness,true,13,0.875,m,crossset_diff_emotion
A-grief-01,B-loathing-d2-v3,grief,loathing,fear,false,13,0.875,m,crossset_diff_emotion
A-grief-01,B-amazement-d2-v3,grief,amazement,sadness,true,13,0.875,m,crossset_diff_emotion
A-grief-01,B-admiration-d2-v3,grief,admiration,disappointment,false,13,0.875,m,crossset_diff_emotion
A-grief-01,B-vigilance-d2-v3,grief,vigilance,excitement,false,13,0.875,m,crossset_diff_emotion
A-terror-01,B-rage-d2-v3,terror,rage,disappointment,false,13,0.875,m,crossset_diff_emotion
A-terror-01,B-grief-d2-v3,terror,grief,sadness,false,13,0.875,m,crossset_diff_emotion
A-terror-01,B-ecstasy-d2-v3,terror,ecstasy,sadness,false,13,0.875,m,crossset_diff_emotion
A-rage-02,B-rage-d3-v1,rage,rage,guilt,false,15,1.0,m,crossset_same_emotion
A-grief-02,B-grief-d3-v1,grief,grief,sadness,true,15,1.0,m,crossset_same_emotion
A-terror-02,B-terror-d3-v1,terror,terror,surprise,false,15,1.0,m,crossset_same_emotion
A-ecstasy-02,B-ecstasy-d3-v1,ecstasy,ecstasy,excitement,false,15,1.0,m,crossset_same_emotion
A-loathing-02,B-loathing-d3-v1,loathing,loathing,anger,false,15,1.0,m,crossset_same_emotion
A-amazement-02,B-amazement-d3-v1,amazement,amazement,understanding,false,15,1.0,m,crossset_same_emotion
A-admiration-02,B-admiration-d3-v1,admiration,admiration,joy,false,15,1.0,m,crossset_same_emotion
A-vigilance-02,B-vigilance-d3-v1,vigilance,vigilance,frustration,false,15,1.0,m,crossset_same_emotion
A-rage-01,B-grief-d1-v2,rage,grief,indifference,false,15,1.0,m,crossset_diff_emotion
A-rage-01,B-terror-d1-v2,rage,terror,confusion,false,15,1.0,m,crossset_diff_emotion
A-rage-01,B-ecstasy-d1-v2,rage,ecstasy,sadness,false,15,1.0,m,crossset_diff_emotion
A-rage-01,B-loathing-d1-v2,rage,loathing,surprise,false,15,1.0,m,crossset_diff_emotion
A-rage-01,B-amazement-d1-v2,rage,amazement,fear,false,15,1.0,m,crossset_diff_emotion
A-rage-01,B-admiration-d1-v2,rage,admiration,empathy,false,15,1.0,m,crossset_diff_emotion
A-rage-01,B-vigilance-d1-v2,rage,vigilance,fear,false,15,1.0,m,crossset_diff_emotion
A-grief-01,B-rage-d1-v2,grief,rage,joy,false,15,1.0,m,crossset_diff_emotion
A-grief-01,B-terror-d1-v2,grief,terror,confusion,false,15,1.0,m,crossset_diff_emotion
A-grief-01,B-ecstasy-d1-v2,grief,ecstasy,sadness,true,15,1.0,m,crossset_diff_emotion
A-grief-01,B-loathing-d1-v2,grief,loathing,surprise,false,15,1.0,m,crossset_diff_emotion
A-grief-01,B-amazement-d1-v2,grief,amazement,sadness,true,15,1.0,m,crossset_diff_emotion
A-grief-01,B-admiration-d1-v2,grief,admiration,empathy,false,15,1.0,m,crossset_diff_emotion
A-grief-01,B-vigilance-d1-v2,grief,vigilance,anxiety,false,15,1.0,m,crossset_diff_emotion
A-terror-01,B-rage-d1-v2,terror,rage,joy,false,15,1.0,m,crossset_diff_emotion
A-terror-01,B-grief-d1-v2,terror,grief,sadness,false,15,1.0,m,crossset_diff_emotion
A-terror-01,B-ecstasy-d1-v2,terror,ecstasy,sadness,false,15,1.0,m,crossset_diff_emotion
