source_id,target_id,source_emotion,target_emotion,patched_pred,success,layer,norm_depth,act_type,condition
A-vigilance-02,B-vigilance-d3-v1,vigilance,vigilance,anticipation,true,15,0.381,a,crossset_same_emotion
A-rage-01,B-grief-d1-v2,rage,grief,sadness,false,15,0.381,a,crossset_diff_emotion
A-rage-01,B-terror-d1-v2,rage,terror,fear,false,15,0.381,a,crossset_diff_emotion
A-rage-01,B-ecstasy-d1-v2,rage,ecstasy,fear,false,15,0.381,a,crossset_diff_emotion
A-rage-01,B-loathing-d1-v2,rage,loathing,anger,true,15,0.381,a,crossset_diff_emotion
A-rage-01,B-amazement-d1-v2,rage,amazement,fear,false,15,0.381,a,crossset_diff_emotion
A-rage-01,B-admiration-d1-v2,rage,admiration,pride,false,15,0.381,a,crossset_diff_emotion
A-rage-01,B-vigilance-d1-v2,rage,vigilance,fear,false,15,0.381,a,crossset_diff_emotion
A-grief-01,B-rage-d1-v2,grief,rage,anger,false,15,0.381,a,crossset_diff_emotion
A-grief-01,B-terror-d1-v2,grief,terror,fear,false,15,0.381,a,crossset_diff_emotion
A-grief-01,B-ecstasy-d1-v2,grief,ecstasy,fear,false,15,0.381,a,crossset_diff_emotion
A-grief-01,B-loathing-d1-v2,grief,loathing,anger,false,15,0.381,a,crossset_diff_emotion
A-grief-01,B-amazement-d1-v2,grief,amazement,fear,false,15,0.381,a,crossset_diff_emotion
A-grief-01,B-admiration-d1-v2,grief,admiration,pride,false,15,0.381,a,crossset_diff_emotion
A-grief-01,B-vigilance-d1-v2,grief,vigilance,fear,false,15,0.381,a,crossset_diff_emotion
A-terror-01,B-rage-d1-v2,terror,rage,anger,false,15,0.381,a,crossset_diff_emotion
A-terror-01,B-grief-d1-v2,terror,grief,sadness,false,15,0.381,a,crossset_diff_emotion
A-terror-01,B-ecstasy-d1-v2,terror,ecstasy,fear,true,15,0.381,a,crossset_diff_emotion
A-rage-03,B-rage-d2-v4,rage,rage,anger,true,22,0.5476,a,crossset_same_emotion
A-grief-03,B-grief-d2-v4,grief,grief,sadness,true,22,0.5476,a,crossset_same_emotion
A-terror-03,B-terror-d2-v4,terror,terror,fear,true,22,0.5476,a,crossset_same_emotion
A-ecstasy-03,B-ecstasy-d2-v4,ecstasy,ecstasy,happiness,true,22,0.5476,a,crossset_same_emotion
A-loathing-03,B-loathing-d2-v4,loathing,loathing,disgust,true,22,0.5476,a,crossset_same_emotion
A-amazement-03,B-amazement-d2-v4,amazement,amazement,relief,false,22,0.5476,a,crossset_same_emotion
A-admiration-03,B-admiration-d2-v4,admiration,admiration,pride,true,22,0.5476,a,crossset_same_emotion
A-vigilance-03,B-vigilance-d2-v4,vigilance,vigilance,concentration,false,22,0.5476,a,crossset_same_emotion
A-rage-04,B-grief-d2-v2,rage,grief,sadness,false,22,0.5476,a,crossset_diff_emotion
A-rage-04,B-terror-d2-v2,rage,terror,fear,false,22,0.5476,a,crossset_diff_emotion
A-rage-04,B-ecstasy-d2-v2,rage,ecstasy,happiness,false,22,0.5476,a,crossset_diff_emotion
A-rage-04,B-loathing-d2-v2,rage,loathing,disgust,false,22,0.5476,a,crossset_diff_emotion
A-rage-04,B-amazement-d2-v2,rage,amazement,awe,false,22,0.5476,a,crossset_diff_emotion
A-rage-04,B-admiration-d2-v2,rage,admiration,sadness,false,22,0.5476,a,crossset_diff_emotion
A-rage-04,B-vigilance-d2-v2,rage,vigilance,anxiety,false,22,0.5476,a,crossset_diff_emotion
A-grief-04,B-rage-d2-v2,grief,rage,anger,false,22,0.5476,a,crossset_diff_emotion
A-grief-04,B-terror-d2-v2,grief,terror,fear,false,22,0.5476,a,crossset_diff_emotion
A-grief-04,B-ecstasy-d2-v2,grief,ecstasy,happiness,false,22,0.5476,a,crossset_diff_emotion
A-grief-04,B-loathing-d2-v2,grief,loathing,disgust,false,22,0.5476,a,crossset_diff_emotion
A-grief-04,B-amazement-d2-v2,grief,amazement,awe,false,22,0.5476,a,crossset_diff_emotion
A-grief-04,B-admiration-d2-v2,grief,admiration,sadness,true,22,0.5476,a,crossset_diff_emotion
A-grief-04,B-vigilance-d2-v2,grief,vigilance,anxiety,false,22,0.5476,a,crossset_diff_emotion
A-terror-04,B-rage-d2-v2,terror,rage,anger,false,22,0.5476,a,crossset_diff_emotion
A-terror-04,B-grief-d2-v2,terror,grief,sadness,false,22,0.5476,a,crossset_diff_emotion
A-terror-04,B-ecstasy-d2-v2,terror,ecstasy,happiness,false,22,0.5476,a,crossset_diff_emotion
A-rage-05,B-rage-d3-v3,rage,rage,anger,true,26,0.6429,a,crossset_same_emotion
A-grief-05,B-grief-d3-v3,grief,grief,sadness,true,26,0.6429,a,crossset_same_emotion
A-terror-05,B-terror-d3-v3,terror,terror,fear,true,26,0.6429,a,crossset_same_emotion
A-ecstasy-05,B-ecstasy-d3-v3,ecstasy,ecstasy,excitement,false,26,0.6429,a,crossset_same_emotion
A-loathing-05,B-loathing-d3-v3,loathing,loathing,anger,false,26,0.6429,a,crossset_same_emotion
A-amazement-05,B-amazement-d3-v3,amazement,amazement,relief,false,26,0.6429,a,crossset_same_emotion
A-admiration-05,B-admiration-d3-v3,admiration,admiration,determination,false,26,0.6429,a,crossset_same_emotion
A-vigilance-05,B-vigilance-d3-v3,vigilance,vigilance,fear,false,26,0.6429,a,crossset_same_emotion
A-rage-09,B-grief-d2-v4,rage,grief,sadness,false,26,0.6429,a,crossset_diff_emotion
A-rage-09,B-terror-d2-v4,rage,terror,fear,false,26,0.6429,a,crossset_diff_emotion
A-rage-09,B-ecstasy-d2-v4,rage,ecstasy,happiness,false,26,0.6429,a,crossset_diff_emotion
A-rage-09,B-loathing-d2-v4,rage,loathing,disgust,false,26,0.6429,a,crossset_diff_emotion
A-rage-09,B-amazement-d2-v4,rage,amazement,relief,false,26,0.6429,a,crossset_diff_emotion
A-rage-09,B-admiration-d2-v4,rage,admiration,pride,false,26,0.6429,a,crossset_diff_emotion
A-rage-09,B-vigilance-d2-v4,rage,vigilance,anxiety,false,26,0.6429,a,crossset_diff_emotion
A-grief-09,B-rage-d2-v4,grief,rage,anger,false,26,0.6429,a,crossset_diff_emotion
A-grief-09,B-terror-d2-v4,grief,terror,fear,false,26,0.6429,a,crossset_diff_emotion
A-grief-09,B-ecstasy-d2-v4,grief,ecstasy,happiness,false,26,0.6429,a,crossset_diff_emotion
A-grief-09,B-loathing-d2-v4,grief,loathing,disgust,false,26,0.6429,a,crossset_diff_emotion
A-grief-09,B-amazement-d2-v4,grief,amazement,relief,false,26,0.6429,a,crossset_diff_emotion
A-grief-09,B-admiration-d2-v4,grief,admiration,pride,false,26,0.6429,a,crossset_diff_emotion
A-grief-09,B-vigilance-d2-v4,grief,vigilance,anxiety,false,26,0.6429,a,crossset_diff_emotion
A-terror-09,B-rage-d2-v4,terror,rage,anger,false,26,0.6429,a,crossset_diff_emotion
A-terror-09,B-grief-d2-v4,terror,grief,sadness,false,26,0.6429,a,crossset_diff_emotion
A-terror-09,B-ecstasy-d2-v4,terror,ecstasy,happiness,false,26,0.6429,a,crossset_diff_emotion
A-rage-08,B-rage-d2-v4,rage,rage,anger,true,29,0.7143,a,crossset_same_emotion
A-grief-08,B-grief-d2-v4,grief,grief,sadness,true,29,0.7143,a,crossset_same_emotion
A-terror-08,B-terror-d2-v4,terror,terror,fear,true,29,0.7143,a,crossset_same_emotion
A-ecstasy-08,B-ecstasy-d2-v4,ecstasy,ecstasy,happiness,true,29,0.7143,a,crossset_same_emotion
A-loathing-08,B-loathing-d2-v4,loathing,loathing,disgust,true,29,0.7143,a,crossset_same_emotion
A-amazement-08,B-amazement-d2-v4,amazement,amazement,relief,false,29,0.7143,a,crossset_same_emotion
A-admiration-08,B-admiration-d2-v4,admiration,admiration,pride,true,29,0.7143,a,crossset_same_emotion
A-vigilance-08,B-vigilance-d2-v4,vigilance,vigilance,anxiety,true,29,0.7143,a,crossset_same_emotion
A-rage-07,B-grief-d2-v4,rage,grief,sadness,false,29,0.7143,a,crossset_diff_emotion
A-rage-07,B-terror-d2-v4,rage,terror,fear,false,29,0.7143,a,crossset_diff_emotion
A-rage-07,B-ecstasy-d2-v4,rage,ecstasy,happiness,false,29,0.7143,a,crossset_diff_emotion
A-rage-07,B-loathing-d2-v4,rage,loathing,disgust,false,29,0.7143,a,crossset_diff_emotion
A-rage-07,B-amazement-d2-v4,rage,amazement,fear,false,29,0.7143,a,crossset_diff_emotion
A-rage-07,B-admiration-d2-v4,rage,admiration,pride,false,29,0.7143,a,crossset_diff_emotion
A-rage-07,B-vigilance-d2-v4,rage,vigilance,anxiety,false,29,0.7143,a,crossset_diff_emotion
A-grief-07,B-rage-d2-v4,grief,rage,anger,false,29,0.7143,a,crossset_diff_emotion
A-grief-07,B-terror-d2-v4,grief,terror,fear,false,29,0.7143,a,crossset_diff_emotion
A-grief-07,B-ecstasy-d2-v4,grief,ecstasy,happiness,false,29,0.7143,a,crossset_diff_emotion
A-grief-07,B-loathing-d2-v4,grief,loathing,disgust,false,29,0.7143,a,crossset_diff_emotion
A-grief-07,B-amazement-d2-v4,grief,amazement,fear,false,29,0.7143,a,crossset_diff_emotion
A-grief-07,B-admiration-d2-v4,grief,admiration,pride,false,29,0.7143,a,crossset_diff_emotion
A-grief-07,B-vigilance-d2-v4,grief,vigilance,fear,false,29,0.7143,a,crossset_diff_emotion
A-terror-07,B-rage-d2-v4,terror,rage,anger,false,29,0.7143,a,crossset_diff_emotion
A-terror-07,B-grief-d2-v4,terror,grief,sadness,false,29,0.7143,a,crossset_diff_emotion
A-terror-07,B-ecstasy-d2-v4,terror,ecstasy,happiness,false,29,0.7143,a,crossset_diff_emotion
A-rage-05,B-rage-d2-v4,rage,rage,anger,true,32,0.7857,a,crossset_same_emotion
A-grief-05,B-grief-d2-v4,grief,grief,sadness,true,32,0.7857,a,crossset_same_emotion
A-terror-05,B-terror-d2-v4,terror,terror,fear,true,32,0.7857,a,crossset_same_emotion
A-ecstasy-05,B-ecstasy-d2-v4,ecstasy,ecstasy,happiness,true,32,0.7857,a,crossset_same_emotion
A-loathing-05,B-loathing-d2-v4,loathing,loathing,disgust,true,32,0.7857,a,crossset_same_emotion
A-amazement-05,B-amazement-d2-v4,amazement,amazement,relief,false,32,0.7857,a,crossset_same_emotion
A-admiration-05,B-admiration-d2-v4,admiration,admiration,pride,true,32,0.7857,a,crossset_same_emotion
A-vigilance-05,B-vigilance-d2-v4,vigilance,vigilance,concentration,false,32,0.7857,a,crossset_same_emotion
A-rage-03,B-grief-d2-v3,rage,grief,sadness,false,32,0.7857,a,crossset_diff_emotion
A-rage-03,B-terror-d2-v3,rage,terror,fear,false,32,0.7857,a,crossset_diff_emotion
A-rage-03,B-ecstasy-d2-v3,rage,ecstasy,sadness,false,32,0.7857,a,crossset_diff_emotion
A-rage-03,B-loathing-d2-v3,rage,loathing,fear,false,32,0.7857,a,crossset_diff_emotion
A-rage-03,B-amazement-d2-v3,rage,amazement,relief,false,32,0.7857,a,crossset_diff_emotion
A-rage-03,B-admiration-d2-v3,rage,admiration,guilt,false,32,0.7857,a,crossset_diff_emotion
A-rage-03,B-vigilance-d2-v3,rage,vigilance,excitement,false,32,0.7857,a,crossset_diff_emotion
A-grief-03,B-rage-d2-v3,grief,rage,anger,false,32,0.7857,a,crossset_diff_emotion
A-grief-03,B-terror-d2-v3,grief,terror,fear,false,32,0.7857,a,crossset_diff_emotion
A-grief-03,B-ecstasy-d2-v3,grief,ecstasy,sadness,true,32,0.7857,a,crossset_diff_emotion
A-grief-03,B-loathing-d2-v3,grief,loathing,fear,false,32,0.7857,a,crossset_diff_emotion
A-grief-03,B-amazement-d2-v3,grief,amazement,relief,false,32,0.7857,a,crossset_diff_emotion
A-grief-03,B-admiration-d2-v3,grief,admiration,guilt,false,32,0.7857,a,crossset_diff_emotion
A-grief-03,B-vigilance-d2-v3,grief,vigilance,excitement,false,32,0.7857,a,crossset_diff_emotion
A-terror-03,B-rage-d2-v3,terror,rage,anger,false,32,0.7857,a,crossset_diff_emotion
A-terror-03,B-grief-d2-v3,terror,grief,sadness,false,32,0.7857,a,crossset_diff_emotion
A-terror-03,B-ecstasy-d2-v3,terror,ecstasy,sadness,false,32,0.7857,a,crossset_diff_emotion
A-rage-08,B-rage-d3-v4,rage,rage,fear,false,35,0.8571,a,crossset_same_emotion
A-grief-08,B-grief-d3-v4,grief,grief,sadness,true,35,0.8571,a,crossset_same_emotion
A-terror-08,B-terror-d3-v4,terror,terror,fear,true,35,0.8571,a,crossset_same_emotion
A-ecstasy-08,B-ecstasy-d3-v4,ecstasy,ecstasy,excitement,false,35,0.8571,a,crossset_same_emotion
A-loathing-08,B-loathing-d3-v4,loathing,loathing,anger,false,35,0.8571,a,crossset_same_emotion
A-amazement-08,B-amazement-d3-v4,amazement,amazement,surprise,true,35,0.8571,a,crossset_same_emotion
A-admiration-08,B-admiration-d3-v4,admiration,admiration,compassion,false,35,0.8571,a,crossset_same_emotion
A-vigilance-08,B-vigilance-d3-v4,vigilance,vigilance,fear,false,35,0.8571,a,crossset_same_emotion
A-rage-05,B-grief-d3-v2,rage,grief,sadness,false,35,0.8571,a,crossset_diff_emotion
A-rage-05,B-terror-d3-v2,rage,terror,fear,false,35,0.8571,a,crossset_diff_emotion
A-rage-05,B-ecstasy-d3-v2,rage,ecstasy,awe,false,35,0.8571,a,crossset_diff_emotion
A-rage-05,B-loathing-d3-v2,rage,loathing,anger,true,35,0.8571,a,crossset_diff_emotion
A-rage-05,B-amazement-d3-v2,rage,amazement,awe,false,35,0.8571,a,crossset_diff_emotion
A-rage-05,B-admiration-d3-v2,rage,admiration,determination,false,35,0.8571,a,crossset_diff_emotion
A-rage-05,B-vigilance-d3-v2,rage,vigilance,fear,false,35,0.8571,a,crossset_diff_emotion
A-grief-05,B-rage-d3-v2,grief,rage,fear,false,35,0.8571,a,crossset_diff_emotion
A-grief-05,B-terror-d3-v2,grief,terror,fear,false,35,0.8571,a,crossset_diff_emotion
A-grief-05,B-ecstasy-d3-v2,grief,ecstasy,awe,false,35,0.8571,a,crossset_diff_emotion
A-grief-05,B-loathing-d3-v2,grief,loathing,anger,false,35,0.8571,a,crossset_diff_emotion
A-grief-05,B-amazement-d3-v2,grief,amazement,excitement,false,35,0.8571,a,crossset_diff_emotion
A-grief-05,B-admiration-d3-v2,grief,admiration,determination,false,35,0.8571,a,crossset_diff_emotion
A-grief-05,B-vigilance-d3-v2,grief,vigilance,fear,false,35,0.8571,a,crossset_diff_emotion
A-terror-05,B-rage-d3-v2,terror,rage,fear,true,35,0.8571,a,crossset_diff_emotion
A-terror-05,B-grief-d3-v2,terror,grief,sadness,false,35,0.8571,a,crossset_diff_emotion
A-terror-05,B-ecstasy-d3-v2,terror,ecstasy,wonder,false,35,0.8571,a,crossset_diff_emotion
A-rage-05,B-rage-d3-v3,rage,rage,anger,true,38,0.9286,a,crossset_same_emotion
A-grief-05,B-grief-d3-v3,grief,grief,sadness,true,38,0.9286,a,crossset_same_emotion
A-terror-05,B-terror-d3-v3,terror,terror,fear,true,38,0.9286,a,crossset_same_emotion
A-ecstasy-05,B-ecstasy-d3-v3,ecstasy,ecstasy,excitement,false,38,0.9286,a,crossset_same_emotion
A-loathing-05,B-loathing-d3-v3,loathing,loathing,anger,false,38,0.9286,a,crossset_same_emotion
A-amazement-05,B-amazement-d3-v3,amazement,amazement,relief,false,38,0.9286,a,crossset_same_emotion
A-admiration-05,B-admiration-d3-v3,admiration,admiration,determination,false,38,0.9286,a,crossset_same_emotion
A-vigilance-05,B-vigilance-d3-v3,vigilance,vigilance,fear,false,38,0.9286,a,crossset_same_emotion
A-rage-08,B-grief-d2-v2,rage,grief,sadness,false,38,0.9286,a,crossset_diff_emotion
A-rage-08,B-terror-d2-v2,rage,terror,fear,false,38,0.9286,a,crossset_diff_emotion
A-rage-08,B-ecstasy-d2-v2,rage,ecstasy,happiness,false,38,0.9286,a,crossset_diff_emotion
A-rage-08,B-loathing-d2-v2,rage,loathing,disgust,false,38,0.9286,a,crossset_diff_emotion
A-rage-08,B-amazement-d2-v2,rage,amazement,awe,false,38,0.9286,a,crossset_diff_emotion
A-rage-08,B-admiration-d2-v2,rage,admiration,sadness,false,38,0.9286,a,crossset_diff_emotion
A-rage-08,B-vigilance-d2-v2,rage,vigilance,fear,false,38,0.9286,a,crossset_diff_emotion
A-grief-08,B-rage-d2-v2,grief,rage,anger,false,38,0.9286,a,crossset_diff_emotion
A-grief-08,B-terror-d2-v2,grief,terror,fear,false,38,0.9286,a,crossset_diff_emotion
A-grief-08,B-ecstasy-d2-v2,grief,ecstasy,happiness,false,38,0.9286,a,crossset_diff_emotion
A-grief-08,B-loathing-d2-v2,grief,loathing,disgust,false,38,0.9286,a,crossset_diff_emotion
A-grief-08,B-amazement-d2-v2,grief,amazement,awe,false,38,0.9286,a,crossset_diff_emotion
A-grief-08,B-admiration-d2-v2,grief,admiration,sadness,true,38,0.9286,a,crossset_diff_emotion
A-grief-08,B-vigilance-d2-v2,grief,vigilance,anxiety,false,38,0.9286,a,crossset_diff_emotion
A-terror-08,B-rage-d2-v2,terror,rage,anger,false,38,0.9286,a,crossset_diff_emotion
A-terror-08,B-grief-d2-v2,terror,grief,sadness,false,38,0.9286,a,crossset_diff_emotion
A-terror-08,B-ecstasy-d2-v2,terror,ecstasy,happiness,false,38,0.9286,a,crossset_diff_emotion
